,protein,degree,inviable,icp55_shell,pim1_shell,betweenness,eigenvector,closeness,bridging,cluster_id,cluster_size,cluster_degree,cluster_eigenvector,cluster_closeness,betweenness/min-shell,closeness/min-shell,eigenvector/min-shell,bridging/min-shell,min-shell,cluster_betweenness
3292,YBR109C,30,1,4,3,0.008220337,7.89E-05,0.273958645,8.46E-05,355,2,1,0.707106781,1,0.002740112,0.091319548,2.63E-05,2.82E-05,3,0
3293,YDR171W,29,0,3,3,0.001300066,8.97E-05,0.266857376,2.94E-05,356,1,0,1,0,0.000433355,0.088952459,2.99E-05,9.80E-06,3,0
3294,YGL020C,7,0,5,4,0.001244674,2.37E-07,0.216255855,0.00014493,357,8,5,0.388621718,0.777777778,0.000311169,0.054063964,5.93E-08,3.62E-05,4,0.011904762
3295,YDL100C,9,0,5,4,0.000567773,7.25E-06,0.232798574,7.72E-05,357,8,5,0.388621718,0.777777778,0.000141943,0.058199643,1.81E-06,1.93E-05,4,0.011904762
3296,YJL123C,1,1,5,4,0,1.95E-08,0.186708602,0,357,8,1,0.087841077,0.538461538,0,0.046677151,4.88E-09,0,4,0
3297,YOR007C,19,0,4,3,0.001682783,1.30E-05,0.253817536,7.62E-05,357,8,5,0.375491661,0.777777778,0.000560928,0.084605845,4.32E-06,2.54E-05,3,0.031746032
3298,YER083C,4,0,5,4,0,1.52E-07,0.205576793,0,357,8,4,0.32659803,0.7,0,0.051394198,3.80E-08,0,4,0
3299,YBR137W,5,0,4,3,0,3.15E-06,0.227367688,0,357,8,3,0.247106932,0.636363636,0,0.075789229,1.05E-06,0,3,0
3300,YOR164C,9,0,4,3,0.000573281,3.20E-06,0.229560064,3.35E-05,357,8,7,0.443948613,1,0.000191094,0.076520021,1.07E-06,1.12E-05,3,0.353174603
3301,YOL111C,11,0,4,3,0.001228636,1.42E-05,0.250561859,0.000113854,357,8,6,0.429438936,0.875,0.000409545,0.08352062,4.72E-06,3.80E-05,3,0.067460317
3302,YDL141W,4,1,5,4,0.000251115,6.93E-08,0.210093303,0.000169409,358,3,2,0.577350269,1,6.28E-05,0.052523326,1.73E-08,4.24E-05,4,0
3303,YMR207C,14,0,5,4,9.16E-05,1.11E-07,0.212802607,6.26E-06,358,3,2,0.577350269,1,2.29E-05,0.053200652,2.77E-08,1.56E-06,4,0
3304,YNR016C,18,1,4,3,0.001908551,1.75E-07,0.231478199,8.69E-05,358,3,2,0.577350269,1,0.000636184,0.0771594,5.82E-08,2.90E-05,3,0
3305,YOR108W,18,0,5,4,0.000214022,2.85E-07,0.216809752,1.25E-05,359,3,1,0.500000064,0.666666667,5.35E-05,0.054202438,7.11E-08,3.12E-06,4,0
3306,YNL104C,20,0,5,4,0.000730342,3.36E-06,0.222866894,1.79E-05,359,3,2,0.70710669,1,0.000182586,0.055716724,8.39E-07,4.47E-06,4,1
3307,YHR002W,1,0,6,5,0,2.05E-08,0.182256778,0,359,3,1,0.500000064,0.666666667,0,0.036451356,4.10E-09,0,5,0
3308,YGR205W,10,0,4,4,0.000574147,9.14E-08,0.223531713,9.19E-05,360,1,0,1,0,0.000143537,0.055882928,2.28E-08,2.30E-05,4,0
3309,YBR176W,6,0,5,5,0.000139478,8.87E-07,0.21490362,3.01E-05,361,3,2,0.577350269,1,2.79E-05,0.042980724,1.77E-07,6.03E-06,5,0
3310,YHR063C,2,0,5,5,0,1.13E-08,0.189424392,0,361,3,2,0.577350269,1,0,0.037884878,2.26E-09,0,5,0
3311,YIL145C,13,0,4,4,0.001655202,9.59E-07,0.233273794,9.21E-05,361,3,2,0.577350269,1,0.0004138,0.058318449,2.40E-07,2.30E-05,4,0
3312,YIL164C,14,0,4,4,0.000573428,1.64E-07,0.228801682,2.41E-05,362,2,1,0.707106781,1,0.000143357,0.05720042,4.10E-08,6.02E-06,4,0
3313,YIL165C,1,0,5,5,0,1.00E-09,0.186206616,0,362,2,1,0.707106781,1,0,0.037241323,2.00E-10,0,5,0
3314,YOR025W,10,0,4,3,0.000197692,3.34E-06,0.238221805,3.58E-05,363,6,4,0.439683075,0.833333333,6.59E-05,0.079407268,1.11E-06,1.19E-05,3,0
3315,YJR049C,18,1,4,4,0.000690437,1.44E-06,0.239670721,3.40E-05,363,6,4,0.439683075,0.833333333,0.000172609,0.05991768,3.59E-07,8.51E-06,4,0
3316,YNL239W,1,0,5,5,0,1.03E-08,0.186907098,0,363,6,1,0.114103491,0.555555556,0,0.03738142,2.06E-09,0,5,0
3317,YHR074W,13,1,4,4,9.77E-05,1.32E-06,0.230242281,7.86E-06,363,6,4,0.439683075,0.833333333,2.44E-05,0.05756057,3.30E-07,1.96E-06,4,0
3318,YDR191W,10,0,4,3,0.000234099,3.24E-06,0.239633028,4.45E-05,363,6,4,0.439683075,0.833333333,7.80E-05,0.079877676,1.08E-06,1.48E-05,3,0
3319,YGL067W,16,0,4,4,0.000798304,1.69E-06,0.229860203,2.26E-05,363,6,5,0.462272181,1,0.000199576,0.057465051,4.21E-07,5.64E-06,4,0.4
3320,YKL004W,5,1,7,4,0.000317172,2.04E-10,0.166946676,6.40E-05,364,5,4,0.479229355,1,7.93E-05,0.041736669,5.10E-11,1.60E-05,4,0.055555556
3321,YBR036C,4,0,7,5,3.74E-05,3.68E-12,0.149863939,1.15E-05,364,5,3,0.39434609,0.8,7.49E-06,0.029972788,7.36E-13,2.29E-06,5,0
3322,YBR161W,4,0,7,5,3.74E-05,3.68E-12,0.149863939,1.15E-05,364,5,3,0.39434609,0.8,7.49E-06,0.029972788,7.36E-13,2.29E-06,5,0
3323,YDR367W,5,1,7,4,0.000317172,2.04E-10,0.166946676,6.40E-05,364,5,4,0.479229355,1,7.93E-05,0.041736669,5.10E-11,1.60E-05,4,0.055555556
3324,YPL057C,6,0,6,5,0.001379169,1.93E-10,0.16877123,0.000177793,364,5,4,0.479229355,1,0.000275834,0.033754246,3.86E-11,3.56E-05,5,0.055555556
3325,YMR234W,1,0,6,5,0,6.85E-08,0.194900439,0,365,4,1,0.281845798,0.6,0,0.038980088,1.37E-08,0,5,0
3326,YDR279W,3,0,5,4,1.95E-05,3.40E-07,0.21255522,1.16E-05,365,4,2,0.522720455,0.75,4.88E-06,0.053138805,8.51E-08,2.90E-06,4,0
3327,YLR154C,2,0,6,5,0,7.06E-08,0.19490875,0,365,4,2,0.522720455,0.75,0,0.03898175,1.41E-08,0,5,0
3328,YNL072W,20,0,5,4,0.000937686,1.12E-05,0.242069586,2.20E-05,365,4,3,0.611628644,1,0.000234422,0.060517397,2.80E-06,5.50E-06,4,0.666666667
3329,YPR165W,48,1,4,3,0.007046283,2.02E-05,0.271517672,3.60E-05,366,3,1,0.707106781,0.5,0.002348761,0.090505891,6.72E-06,1.20E-05,3,0
3330,YLR425W,3,0,5,4,1.60E-06,1.59E-07,0.215979966,2.56E-06,366,3,1,0.707106781,0.5,4.00E-07,0.053994991,3.97E-08,6.41E-07,4,0
3331,YNL090W,15,0,4,4,0.000463751,6.46E-06,0.24492311,2.15E-05,366,3,0,2.70E-06,0,0.000115938,0.061230777,1.62E-06,5.39E-06,4,0
3332,YER057C,1,0,6,5,0,4.21E-06,0.194494086,0,367,9,1,0.063299964,0.5,0,0.038898817,8.43E-07,0,5,0
3333,YLR143W,10,0,5,4,0.000503063,0.000689827,0.241443059,2.98E-05,367,9,7,0.382840304,0.888888889,0.000125766,0.060360765,0.000172457,7.45E-06,4,0.25
3334,YKL191W,9,0,5,4,3.94E-05,0.000780368,0.230870246,6.46E-06,367,9,6,0.37385902,0.8,9.86E-06,0.057717561,0.000195092,1.61E-06,4,0
3335,YIL103W,9,0,5,4,3.94E-05,0.000780368,0.230870246,6.46E-06,367,9,6,0.37385902,0.8,9.86E-06,0.057717561,0.000195092,1.61E-06,4,0
3336,YBL071W-A,16,0,4,3,0.000765815,0.000830217,0.244190395,2.28E-05,367,9,7,0.382840304,0.888888889,0.000255272,0.081396798,0.000276739,7.61E-06,3,0.25
3337,YJR097W,6,0,5,4,0,4.09E-05,0.205382818,0,367,9,6,0.37385902,0.8,0,0.051345705,1.02E-05,0,4,0
3338,YBR246W,9,0,5,4,4.48E-05,0.000783848,0.230486083,6.79E-06,367,9,6,0.37385902,0.8,1.12E-05,0.057621521,0.000195962,1.70E-06,4,0
3339,YLR172C,17,0,4,4,0.001400095,0.002822905,0.250947022,8.81E-05,367,9,6,0.37385902,0.8,0.000350024,0.062736755,0.000705726,2.20E-05,4,0
3340,YAL020C,1,0,5,4,0,5.07E-06,0.196272919,0,367,9,1,0.063299964,0.5,0,0.04906823,1.27E-06,0,4,0
3341,YCR086W,8,0,5,5,0.000607832,8.28E-06,0.213189683,3.53E-05,368,7,5,0.491604393,0.857142857,0.000121566,0.042637937,1.66E-06,7.06E-06,5,0.4
3342,YER106W,3,1,6,5,0,8.18E-06,0.202194011,0,368,7,3,0.386763837,0.666666667,0,0.040438802,1.64E-06,0,5,0
3343,YOR264W,1,0,6,6,0,5.06E-08,0.175733344,0,368,7,1,0.136572229,0.5,0,0.029288891,8.44E-09,0,6,0
3344,YPL204W,11,1,5,4,0.002158701,0.00132242,0.246030465,0.000228074,368,7,3,0.386763837,0.666666667,0.000539675,0.061507616,0.000330605,5.70E-05,4,0
3345,YML034W,7,0,4,4,0.000533256,4.28E-06,0.220885281,9.29E-05,368,7,2,0.238770682,0.545454545,0.000133314,0.05522132,1.07E-06,2.32E-05,4,0
3346,YDL089W,3,1,5,5,7.80E-06,1.28E-07,0.190450398,6.33E-06,368,7,3,0.345650694,0.666666667,1.56E-06,0.03809008,2.56E-08,1.27E-06,5,0.066666667
3347,YDR439W,7,0,5,5,0.000330856,8.39E-06,0.219253645,3.97E-05,368,7,5,0.513823681,0.857142857,6.62E-05,0.043850729,1.68E-06,7.93E-06,5,0.266666667
3348,YGL122C,16,1,3,4,0.000126993,0.000412147,0.250988359,1.20E-05,369,2,1,0.707106781,1,4.23E-05,0.083662786,0.000137382,4.01E-06,3,0
3349,YMR255W,4,0,4,5,0,0.0001356,0.219495798,0,369,2,1,0.707106781,1,0,0.05487395,3.39E-05,0,4,0
3350,YOR326W,35,1,4,3,0.00395513,1.71E-05,0.269056448,3.32E-05,370,7,4,0.484819657,0.75,0.001318377,0.089685483,5.71E-06,1.11E-05,3,0.211111111
3351,YAL029C,14,0,4,4,0.000582754,1.27E-05,0.248019533,3.40E-05,370,7,5,0.525854022,0.857142857,0.000145689,0.062004883,3.17E-06,8.50E-06,4,0.511111111
3352,YLR190W,3,0,5,4,4.76E-07,1.71E-07,0.215888159,6.24E-07,370,7,2,0.268593785,0.5,1.19E-07,0.05397204,4.27E-08,1.56E-07,4,0
3353,YBL032W,4,0,4,4,4.19E-05,0.000330642,0.235703604,7.24E-05,370,7,1,0.16109992,0.5,1.05E-05,0.058925901,8.27E-05,1.81E-05,4,0
3354,YKL130C,7,0,5,4,0.000563751,0.000465549,0.240035709,0.00014416,370,7,3,0.396165164,0.666666667,0.000140938,0.060008927,0.000116387,3.60E-05,4,0.055555556
3355,YBR130C,5,0,5,4,8.04E-05,0.000302255,0.234831749,4.65E-05,370,7,2,0.282468677,0.545454545,2.01E-05,0.058707937,7.56E-05,1.16E-05,4,0
3356,YNL304W,6,0,5,4,9.14E-05,2.30E-07,0.225116966,2.60E-05,370,7,3,0.391913575,0.666666667,2.28E-05,0.056279242,5.74E-08,6.51E-06,4,0.088888889
3357,YHR016C,7,0,4,4,0.000296942,3.19E-06,0.240997522,8.76E-05,371,3,1,0.500000064,0.666666667,7.42E-05,0.060249381,7.98E-07,2.19E-05,4,0
3358,YBL007C,22,1,4,4,0.00168741,0.000132125,0.261110476,2.82E-05,371,3,2,0.70710669,1,0.000421852,0.065277619,3.30E-05,7.04E-06,4,1
3359,YPR171W,1,0,5,5,0,8.07E-07,0.207057438,0,371,3,1,0.500000064,0.666666667,0,0.041411488,1.61E-07,0,5,0
3360,YCR009C,29,0,4,3,0.001222204,6.59E-06,0.255777517,2.02E-05,372,6,3,0.491017907,0.714285714,0.000407401,0.085259172,2.20E-06,6.72E-06,3,0.05
3361,YNL094W,2,0,5,5,0,1.23E-07,0.205309019,0,372,6,1,0.214497158,0.555555556,0,0.041061804,2.47E-08,0,5,0
3362,YLR144C,1,0,5,5,0,8.91E-08,0.204126289,0,372,6,1,0.214497158,0.555555556,0,0.040825258,1.78E-08,0,5,0
3363,YMR192W,3,0,5,4,1.66E-06,1.30E-07,0.208912249,2.38E-06,372,6,2,0.389011769,0.625,4.16E-07,0.052228062,3.26E-08,5.96E-07,4,0
3364,YBR108W,2,0,5,4,0,1.29E-07,0.20708558,0,372,6,2,0.389011769,0.625,0,0.051771395,3.23E-08,0,4,0
3365,YDR388W,32,0,4,4,0.002156454,1.46E-05,0.256466364,1.88E-05,372,6,5,0.60350894,1,0.000539114,0.064116591,3.64E-06,4.71E-06,4,0.75
3366,YER060W-A,2,0,5,5,1.55E-07,6.74E-08,0.199729092,6.50E-07,373,4,2,0.5,0.75,3.10E-08,0.039945818,1.35E-08,1.30E-07,5,0.166666667
3367,YDL161W,19,0,4,4,0.000610359,5.44E-06,0.247764106,1.99E-05,373,4,2,0.5,0.75,0.00015259,0.061941027,1.36E-06,4.97E-06,4,0.166666667
3368,YER060W,2,1,5,5,1.55E-07,6.74E-08,0.199729092,6.50E-07,373,4,2,0.5,0.75,3.10E-08,0.039945818,1.35E-08,1.30E-07,5,0.166666667
3369,YLR206W,15,0,4,4,0.00136747,5.58E-06,0.249019394,5.65E-05,373,4,2,0.5,0.75,0.000341868,0.062254849,1.40E-06,1.41E-05,4,0.166666667
3370,YOR304C-A,1,0,5,5,0,1.68E-08,0.197485527,0,374,2,1,0.707106781,1,0,0.039497105,3.36E-09,0,5,0
3371,YLR319C,13,0,4,4,0.000611157,2.75E-06,0.246070198,2.65E-05,374,2,1,0.707106781,1,0.000152789,0.06151755,6.88E-07,6.61E-06,4,0
3372,YOR094W,21,0,4,4,0.002185392,3.28E-06,0.253733,4.31E-05,375,4,3,0.707106878,1,0.000546348,0.06343325,8.20E-07,1.08E-05,4,1
3373,YCL034W,2,0,5,5,1.75E-06,8.27E-07,0.214158546,9.39E-06,375,4,1,0.408248235,0.6,3.49E-07,0.042831709,1.65E-07,1.88E-06,5,0
3374,YGL181W,3,0,4,4,0.000160178,5.36E-06,0.224762748,0.000632498,375,4,1,0.408248235,0.6,4.00E-05,0.056190687,1.34E-06,0.000158124,4,0
3375,YPR095C,3,0,5,5,1.40E-05,2.60E-08,0.205789663,2.48E-05,375,4,1,0.408248235,0.6,2.81E-06,0.041157933,5.20E-09,4.97E-06,5,0
3376,YMR032W,24,1,4,4,0.001976116,4.81E-06,0.254127981,4.75E-05,376,5,4,0.510036419,1,0.000494029,0.063531995,1.20E-06,1.19E-05,4,0.166666667
3377,YDL117W,8,0,5,5,3.22E-05,1.78E-07,0.219306242,4.61E-06,376,5,4,0.510036419,1,6.44E-06,0.043861248,3.57E-08,9.23E-07,5,0.166666667
3378,YBR038W,8,1,5,5,0.000300095,1.55E-07,0.217252852,4.32E-05,376,5,3,0.439041901,0.8,6.00E-05,0.04345057,3.11E-08,8.65E-06,5,0
3379,YKR090W,3,0,5,4,4.69E-06,1.54E-07,0.218467715,8.34E-06,376,5,2,0.306936673,0.666666667,1.17E-06,0.054616929,3.84E-08,2.08E-06,4,0
3380,YNL152W,5,1,5,5,0,1.43E-07,0.213658035,0,376,5,3,0.439041901,0.8,0,0.042731607,2.86E-08,0,5,0
3381,YJR088C,8,0,5,5,0.000375394,8.66E-09,0.186274909,4.13E-05,377,8,7,0.353553391,1,7.51E-05,0.037254982,1.73E-09,8.26E-06,5,0
3382,YJL192C,7,0,6,5,0,7.67E-09,0.177252986,0,377,8,7,0.353553391,1,0,0.035450597,1.53E-09,0,5,0
3383,YKL207W,9,0,5,4,0.001754817,1.10E-06,0.204986771,0.0001718,377,8,7,0.353553391,1,0.000438704,0.051246693,2.74E-07,4.30E-05,4,0
3384,YGL231C,9,0,5,5,0.00068341,1.22E-07,0.19316261,5.05E-05,377,8,7,0.353553391,1,0.000136682,0.038632522,2.43E-08,1.01E-05,5,0
3385,YIL027C,7,0,6,5,0,7.67E-09,0.177252986,0,377,8,7,0.353553391,1,0,0.035450597,1.53E-09,0,5,0
3386,YCL045C,7,0,6,5,0,7.67E-09,0.177252986,0,377,8,7,0.353553391,1,0,0.035450597,1.53E-09,0,5,0
3387,YDR056C,7,0,6,5,0,7.67E-09,0.177252986,0,377,8,7,0.353553391,1,0,0.035450597,1.53E-09,0,5,0
3388,YLL014W,7,0,6,5,0,7.67E-09,0.177252986,0,377,8,7,0.353553391,1,0,0.035450597,1.53E-09,0,5,0
3389,YNL024C,8,0,4,3,0.000285956,9.86E-06,0.239695857,5.85E-05,378,10,3,0.255648831,0.529411765,9.53E-05,0.079898619,3.29E-06,1.95E-05,3,0.009259259
3390,YIL110W,4,0,5,4,4.71E-06,8.71E-07,0.206757735,2.65E-06,378,10,3,0.289480236,0.5625,1.18E-06,0.051689434,2.18E-07,6.61E-07,4,0.016203704
3391,YNL092W,3,0,6,5,3.36E-06,3.59E-07,0.180365387,2.00E-06,378,10,2,0.198634165,0.5,6.72E-07,0.036073077,7.18E-08,4.00E-07,5,0
3392,YBR261C,6,0,4,4,0.000229604,5.36E-05,0.225940389,6.10E-05,378,10,3,0.317061692,0.6,5.74E-05,0.056485097,1.34E-05,1.53E-05,4,0
3393,YHL039W,2,0,5,5,0,7.99E-07,0.203880464,0,378,10,1,0.118427526,0.473684211,0,0.040776093,1.60E-07,0,5,0
3394,YJR129C,7,0,5,5,0.000132906,2.01E-06,0.206926211,1.51E-05,378,10,6,0.466050213,0.75,2.66E-05,0.041385242,4.01E-07,3.01E-06,5,0.210648148
3395,YGR001C,6,0,5,4,0.000192286,0.000141458,0.240477694,7.49E-05,378,10,3,0.289480236,0.5625,4.81E-05,0.060119423,3.54E-05,1.87E-05,4,0.016203704
3396,YBR141C,6,0,5,5,0.000113463,1.41E-06,0.205975126,1.43E-05,378,10,5,0.372014933,0.692307692,2.27E-05,0.041195025,2.82E-07,2.87E-06,5,0.270833333
3397,YIL064W,13,0,5,4,0.001728616,7.74E-05,0.245686643,6.50E-05,378,10,7,0.499664763,0.818181818,0.000432154,0.061421661,1.93E-05,1.63E-05,4,0.421296296
3398,YLR063W,2,0,5,5,2.35E-05,4.43E-05,0.205106345,5.88E-05,378,10,1,0.088173401,0.428571429,4.71E-06,0.041021269,8.87E-06,1.18E-05,5,0
3399,YJL080C,8,0,4,4,0.001290047,0.00052957,0.264663308,0.00011487,379,2,1,0.707106781,1,0.000322512,0.066165827,0.000132392,2.87E-05,4,0
3400,YOR198C,1,0,5,5,0,3.23E-06,0.209285289,0,379,2,1,0.707106781,1,0,0.041857058,6.47E-07,0,5,0
3401,YKR017C,1,0,6,5,0,1.15E-07,0.190331446,0,380,2,1,0.707106781,1,0,0.038066289,2.30E-08,0,5,0
3402,YML068W,3,1,5,4,0.000463421,1.89E-05,0.235061195,0.000147255,380,2,1,0.707106781,1,0.000115855,0.058765299,4.71E-06,3.68E-05,4,0
3403,YER042W,7,0,4,4,0.001886461,5.65E-06,0.23367926,0.00030553,381,3,2,0.577350269,1,0.000471615,0.058419815,1.41E-06,7.64E-05,4,0
3404,YCL033C,3,0,5,5,0.001038352,3.47E-08,0.190101892,0.000476621,381,3,2,0.577350269,1,0.00020767,0.038020378,6.94E-09,9.53E-05,5,0
3405,YKL069W,4,0,4,5,8.13E-05,3.57E-08,0.192747206,3.23E-05,381,3,2,0.577350269,1,2.03E-05,0.048186802,8.93E-09,8.07E-06,4,0
3406,YOR388C,4,0,3,4,2.37E-05,7.19E-07,0.213060502,2.37E-05,382,2,1,0.707106781,1,7.90E-06,0.071020167,2.40E-07,7.90E-06,3,0
3407,YJL068C,6,0,2,5,5.57E-05,9.78E-07,0.218436395,1.68E-05,382,2,1,0.707106781,1,2.79E-05,0.109218197,4.89E-07,8.40E-06,2,0
3408,YOR212W,26,0,4,4,0.00806755,0.000425721,0.274419163,0.000188879,383,2,1,0.707106781,1,0.002016887,0.068604791,0.00010643,4.72E-05,4,0
3409,YHR005C,23,1,4,4,0.002385548,6.27E-06,0.254198643,7.09E-05,383,2,1,0.707106781,1,0.000596387,0.063549661,1.57E-06,1.77E-05,4,0
3410,YDL229W,4,0,5,4,9.56E-07,0.000946399,0.240187063,3.05E-06,384,2,1,0.707106781,1,2.39E-07,0.060046766,0.0002366,7.62E-07,4,0
3411,YGR285C,22,0,4,3,0.000658832,0.000997606,0.258526101,3.28E-05,384,2,1,0.707106781,1,0.000219611,0.086175367,0.000332535,1.09E-05,3,0
3412,YLR114C,3,0,5,5,3.89E-05,0.00020526,0.223280578,3.72E-05,385,5,2,0.394102743,0.666666667,7.78E-06,0.044656116,4.11E-05,7.44E-06,5,0
3413,YDL219W,4,0,5,5,0.0001075,0.000205799,0.227458201,5.61E-05,385,5,2,0.394102743,0.666666667,2.15E-05,0.04549164,4.12E-05,1.12E-05,5,0
3414,YDL091C,11,0,4,4,0.000605474,1.09E-05,0.23512165,3.37E-05,385,5,4,0.615412149,1,0.000151368,0.058780413,2.74E-06,8.41E-06,4,0.666666667
3415,YOR223W,3,0,5,5,0,1.51E-07,0.193916511,0,385,5,2,0.394102743,0.666666667,0,0.038783302,3.02E-08,0,5,0
3416,YKL034W,4,0,5,4,0.000130663,8.18E-06,0.2171187,5.34E-05,385,5,2,0.394102743,0.666666667,3.27E-05,0.054279675,2.04E-06,1.33E-05,4,0
3417,YPL154C,8,0,4,3,0.00122097,2.39E-06,0.24320298,0.000150418,386,1,0,1,0,0.00040699,0.08106766,7.96E-07,5.01E-05,3,0
3418,YGR134W,12,0,4,4,1.17E-05,0.000111129,0.222152022,1.44E-06,387,10,8,0.339820628,0.9,2.93E-06,0.055538005,2.78E-05,3.59E-07,4,0.003968254
3419,YCR093W,23,1,3,3,0.002879123,0.000189311,0.253718917,5.12E-05,387,10,9,0.344831309,1,0.000959708,0.084572972,6.31E-05,1.71E-05,3,0.226190476
3420,YFL028C,12,0,4,4,4.99E-05,7.44E-05,0.223204258,4.70E-06,387,10,8,0.339820628,0.9,1.25E-05,0.055801065,1.86E-05,1.18E-06,4,0.003968254
3421,YNL288W,13,0,4,4,4.86E-05,0.000274601,0.230881907,5.01E-06,387,10,8,0.339820628,0.9,1.22E-05,0.057720477,6.87E-05,1.25E-06,4,0.003968254
3422,YER068W,18,0,4,4,0.000658047,0.000378396,0.245818768,3.65E-05,387,10,7,0.305183548,0.818181818,0.000164512,0.061454692,9.46E-05,9.12E-06,4,0
3423,YIL038C,11,0,4,4,3.44E-06,7.29E-05,0.220735947,4.92E-07,387,10,8,0.339820628,0.9,8.59E-07,0.055183987,1.82E-05,1.23E-07,4,0.003968254
3424,YDL165W,15,1,4,4,5.87E-05,0.000339941,0.233607605,5.22E-06,387,10,8,0.339820628,0.9,1.47E-05,0.058401901,8.50E-05,1.30E-06,4,0.003968254
3425,YPR072W,15,0,4,4,8.16E-05,0.000744342,0.236962157,7.43E-06,387,10,8,0.339820628,0.9,2.04E-05,0.059240539,0.000186086,1.86E-06,4,0.003968254
3426,YDR151C,1,1,4,4,0,1.16E-06,0.202382007,0,387,10,1,0.044147682,0.529411765,0,0.050595502,2.89E-07,0,4,0
3427,YDR252W,32,0,4,4,0.001136937,0.009059992,0.254580897,3.66E-05,387,10,7,0.305183548,0.818181818,0.000284234,0.063645224,0.002264998,9.15E-06,4,0
3428,YPL210C,7,1,5,5,1.06E-05,1.15E-05,0.207631161,1.64E-06,388,8,7,0.383627148,1,2.12E-06,0.041526232,2.29E-06,3.28E-07,5,0.030952381
3429,YKL154W,9,1,4,4,0.000693462,3.66E-05,0.239545121,9.91E-05,388,8,5,0.296420148,0.777777778,0.000173365,0.05988628,9.16E-06,2.48E-05,4,0
3430,YML105C,8,1,4,4,0.000257761,0.000499914,0.233524063,3.58E-05,388,8,6,0.343213518,0.875,6.44E-05,0.058381016,0.000124978,8.94E-06,4,0.00952381
3431,YDL092W,7,1,5,5,1.06E-05,1.15E-05,0.207631161,1.64E-06,388,8,7,0.383627148,1,2.12E-06,0.041526232,2.29E-06,3.28E-07,5,0.030952381
3432,YPL243W,7,1,5,5,1.06E-05,1.15E-05,0.207631161,1.64E-06,388,8,7,0.383627148,1,2.12E-06,0.041526232,2.29E-06,3.28E-07,5,0.030952381
3433,YKL122C,5,1,5,5,0,9.23E-06,0.198687299,0,388,8,5,0.296420148,0.777777778,0,0.03973746,1.85E-06,0,5,0
3434,YDR292C,8,1,5,4,0.000308751,0.000332345,0.239557675,5.03E-05,388,8,6,0.343213518,0.875,7.72E-05,0.059889419,8.31E-05,1.26E-05,4,0.00952381
3435,YPR088C,13,1,4,4,0.001079476,0.000976393,0.247885033,6.68E-05,388,8,7,0.383627148,1,0.000269869,0.061971258,0.000244098,1.67E-05,4,0.030952381
3436,YGR182C,8,0,6,4,0.004368325,1.94E-07,0.193768546,0.000289293,389,9,7,0.39980222,0.888888889,0.001092081,0.048442136,4.85E-08,7.23E-05,4,0.428571429
3437,YMR245W,6,0,7,5,0.000145783,1.22E-09,0.162368571,2.10E-05,389,9,6,0.406754089,0.8,2.92E-05,0.032473714,2.43E-10,4.20E-06,5,0.05952381
3438,YER121W,6,0,7,5,0.000145783,1.22E-09,0.162368571,2.10E-05,389,9,6,0.406754089,0.8,2.92E-05,0.032473714,2.43E-10,4.20E-06,5,0.05952381
3439,YBR113W,6,0,7,5,0.000874891,1.22E-09,0.162374338,0.000110049,389,9,5,0.371036183,0.727272727,0.000174978,0.032474868,2.43E-10,2.20E-05,5,0
3440,YDR525W,3,0,8,6,0,2.23E-11,0.139700489,0,389,9,3,0.227392308,0.533333333,0,0.023283415,3.71E-12,0,6,0
3441,YPL182C,5,0,7,5,0,1.22E-09,0.162362803,0,389,9,5,0.371036183,0.727272727,0,0.032472561,2.43E-10,0,5,0
3442,YDR415C,2,0,7,5,0,1.19E-09,0.162328208,0,389,9,2,0.091565709,0.533333333,0,0.032465642,2.39E-10,0,5,0
3443,YJL199C,6,0,7,5,0.000145783,1.22E-09,0.162368571,2.10E-05,389,9,6,0.406754089,0.8,2.92E-05,0.032473714,2.43E-10,4.20E-06,5,0.05952381
3444,YMR265C,2,0,7,5,0,1.19E-09,0.162328208,0,389,9,2,0.091565709,0.533333333,0,0.032465642,2.39E-10,0,5,0
3445,YPL083C,5,1,5,5,1.44E-05,1.31E-05,0.198704573,5.25E-06,390,6,4,0.418934852,0.833333333,2.89E-06,0.039740915,2.62E-06,1.05E-06,5,0
3446,YMR059W,8,1,5,5,3.39E-05,2.79E-05,0.199172113,5.26E-06,390,6,4,0.418934852,0.833333333,6.78E-06,0.039834423,5.58E-06,1.05E-06,5,0
3447,YAR008W,10,1,5,5,0.000381331,5.06E-05,0.199886304,2.81E-05,390,6,5,0.461137153,1,7.63E-05,0.039977261,1.01E-05,5.61E-06,5,0.15
3448,YJL087C,6,1,5,4,0.00019135,8.34E-07,0.191055381,2.75E-05,390,6,5,0.461137153,1,4.78E-05,0.047763845,2.08E-07,6.87E-06,4,0.15
3449,YLR105C,9,1,5,5,4.75E-05,3.88E-05,0.199877564,6.07E-06,390,6,4,0.418934852,0.833333333,9.50E-06,0.039975513,7.77E-06,1.21E-06,5,0
3450,YOL102C,2,1,6,5,0,3.15E-07,0.171745256,0,390,6,2,0.21951269,0.625,0,0.034349051,6.29E-08,0,5,0
3451,YBL047C,32,0,4,3,0.003476346,0.000132664,0.263260957,3.35E-05,391,3,2,0.70710669,1,0.001158782,0.087753652,4.42E-05,1.12E-05,3,1
3452,YDR348C,1,0,5,4,0,8.10E-07,0.208407423,0,391,3,1,0.500000064,0.666666667,0,0.052101856,2.03E-07,0,4,0
