,protein,degree,inviable,icp55_shell,pim1_shell,betweenness,eigenvector,closeness,bridging,cluster_id,cluster_size,cluster_degree,cluster_eigenvector,cluster_closeness
2166,YEL015W,21,0,3,4,0.0011316688382231072,0.0005744617874543779,0.24353987958868348,3.847457870946845e-05,82,10,9,0.35551997843658745,1.0
2167,YNL225C,4,0,6,5,2.2895179835908594e-07,2.545571075966144e-08,0.19041073065067066,1.1929593703973426e-07,83,10,4,0.2379756704078076,0.6428571428571429
2168,YHR172W,13,0,5,4,4.702922223450845e-05,4.349129272881147e-06,0.23336907132281615,4.923986875643448e-06,83,10,6,0.34086451048713123,0.75
2169,YBR109C,30,0,4,3,0.008220337308622734,7.886540175164147e-05,0.273958645489961,8.455088309308277e-05,83,10,3,0.18271715155609436,0.6
2170,YDR356W,9,0,5,4,0.00012137070977262866,7.945115769376821e-07,0.223706748886605,1.4427169144539047e-05,83,10,9,0.4376717819154949,1.0
2171,YNL126W,14,0,4,4,0.0003535663237571634,5.789193056660915e-06,0.24948149765309463,3.408544180204565e-05,83,10,6,0.34086451048713123,0.75
2172,YKL042W,9,0,5,4,0.0003282232783889442,7.765923788979108e-07,0.22373959862946646,3.6826680728137524e-05,83,10,8,0.4033027183777674,0.9
2173,YPL124W,6,0,5,4,0.0002788801664535449,7.035204724396957e-07,0.22318246179385773,6.683176940833605e-05,83,10,5,0.2587905402516392,0.6923076923076923
2174,YLR212C,9,0,5,4,1.89197524515918e-05,2.9691025187571133e-06,0.22794594325038647,4.1551382384703145e-06,83,10,4,0.24123683249363925,0.6428571428571429
2175,YDL028C,43,0,5,4,0.0008940842330064209,3.465688550212446e-05,0.2438126733518242,1.2594929308140076e-05,83,10,5,0.295980010354495,0.6923076923076923
2176,YAL047C,11,0,5,5,0.0002771221795293794,1.8903538627169984e-06,0.2258622393517146,2.3204469412974894e-05,83,10,6,0.33260066575578423,0.75
2177,YDR234W,12,0,4,4,0.0003593850718913626,2.4801753112401257e-05,0.23247889329671448,3.4993022534059784e-05,84,10,5,0.27586049870892887,0.6923076923076923
2178,YMR207C,14,0,5,4,9.157953942295074e-05,1.1062814335785949e-07,0.2128026070763501,6.259025577800835e-06,84,10,5,0.2965320229193513,0.6923076923076923
2179,YDL182W,17,0,5,4,0.00012368614362853327,4.17618044634146e-07,0.2196856827029365,6.930846446452495e-06,84,10,9,0.4474478512598273,1.0
2180,YOR108W,18,0,5,4,0.00021402207508387566,2.845277853139258e-07,0.21680975193283689,1.2475514194445686e-05,84,10,5,0.2965320229193513,0.6923076923076923
2181,YNL104C,20,0,5,4,0.0007303422672429376,3.3570277850995726e-06,0.22286689419795222,1.7883319408451075e-05,84,10,5,0.2965320229193513,0.6923076923076923
2182,YNR050C,8,0,4,4,0.0003129368766414445,1.841642111766512e-05,0.22588456216643604,6.53323198738414e-05,84,10,5,0.2758604987089288,0.6923076923076923
2183,YIL094C,11,0,4,3,0.00042047137335046557,1.7001760781605533e-06,0.23310724667244634,5.7714676903025165e-05,84,10,5,0.2758604987089288,0.6923076923076923
2184,YIR034C,7,0,4,4,2.972398349647282e-05,3.5413602498781866e-07,0.21314991839589648,8.413166317045752e-06,84,10,4,0.21564460129728474,0.6428571428571429
2185,YDL131W,16,0,5,4,7.787911409148247e-05,4.1546711594385137e-07,0.21952742291806743,5.3890132315061e-06,84,10,8,0.4162521106540013,0.9
2186,YNR016C,18,0,4,3,0.001908550778946235,1.7468047823344335e-07,0.2314781992201347,8.691518461602695e-05,84,10,5,0.2965320229193513,0.6923076923076923
2187,YDR204W,9,0,3,4,2.7170910635391967e-06,4.5591856455796035e-07,0.1971788456561125,3.759683746493153e-07,85,10,8,0.33967918653405454,0.9
2188,YLR201C,11,0,3,3,0.0008728058552103606,2.8107100043670854e-05,0.23174812411275603,9.060567319998861e-05,85,10,8,0.33967918653405454,0.9
2189,YNR041C,19,0,3,3,0.0027655602394685125,4.261061100248137e-05,0.23848280899462618,7.943976247822262e-05,85,10,8,0.32413183816326213,0.9
2190,YOL096C,11,0,2,4,0.0006891702827601167,5.002726470770456e-07,0.20490407028868568,3.2861786820771415e-05,85,10,8,0.33967918653405454,0.9
2191,YOL008W,3,0,4,4,0.0,2.661199963304512e-07,0.19375211936249576,0.0,85,10,3,0.12966614512081193,0.6
2192,YOR125C,10,0,3,4,9.762859612333098e-06,4.5753452594902106e-07,0.1971873517104525,8.508421544854717e-07,85,10,9,0.3545260482399591,1.0
2193,YGL119W,10,0,3,4,5.950384112856139e-05,4.902242917211549e-07,0.20479390681003584,5.591932611209872e-06,85,10,8,0.3241318381632621,0.9
2194,YLR290C,8,0,3,4,0.0001623971178957367,2.466359582794224e-07,0.1943287135447666,2.4268223176074164e-05,85,10,6,0.265453058156223,0.75
2195,YGR255C,11,0,3,4,0.0004903212717410924,4.901237721777534e-07,0.20495919648462022,2.3902428150899936e-05,85,10,8,0.3396791865340546,0.9
2196,YML110C,10,0,3,3,0.00010419910689327881,8.433486781476204e-07,0.21021891096394407,1.2486266638861351e-05,85,10,8,0.3396791865340546,0.9
2197,YHR096C,17,0,3,4,0.0004156716453261576,5.515052565700308e-07,0.22819629574160052,1.4528713484285613e-05,86,10,9,0.4961112588777905,1.0
2198,YPL223C,10,0,3,4,0.0013224727808955259,3.815985152755613e-07,0.22112035603715172,0.0001272377601595627,86,10,5,0.3509458575319284,0.6923076923076923
2199,YNL194C,7,0,4,4,1.8641968952417997e-06,1.876310620835816e-07,0.21563355033493725,7.122059077051822e-07,86,10,3,0.23316096925961644,0.6
2200,YDR345C,2,0,4,5,6.795820277757902e-05,1.5542962050920236e-08,0.21249593231369998,0.00038879933319864923,86,10,1,0.09837682016813033,0.5294117647058824
2201,YMR107W,4,0,3,5,1.9148403477924523e-08,1.2451622252029926e-07,0.2077066387967465,1.826044460310678e-08,86,10,3,0.21692341800545867,0.6
2202,YMR175W,10,0,3,5,1.752089927226245e-05,3.3359391090368003e-07,0.21697441496178857,1.7273660677740859e-06,86,10,4,0.269057953471398,0.6428571428571429
2203,YNL195C,12,0,3,4,1.9780381692814146e-05,4.0060378731079465e-07,0.2218501261890895,1.8753477541898206e-06,86,10,5,0.32876793028235063,0.6923076923076923
2204,YDL223C,15,0,3,4,0.0002573130054649034,5.841803052334075e-07,0.2319951276455362,2.1266748645735068e-05,86,10,5,0.3608266869354006,0.6923076923076923
2205,YBR116C,8,0,3,5,2.081661420617247e-06,3.623082068599237e-07,0.21509576019952004,5.862401662527719e-07,86,10,4,0.2928709460705691,0.6428571428571429
2206,YDL222C,13,0,3,4,3.023075385903985e-05,4.4250000267612876e-07,0.22804829375374178,3.2010641725796363e-06,86,10,5,0.3509458575319284,0.6923076923076923
2207,YDR389W,8,0,5,4,6.612722522356748e-05,4.4421857289363675e-07,0.23301218331039406,1.8749474314893117e-05,87,10,5,0.31622776601683794,0.6923076923076923
2208,YAL048C,22,0,5,3,0.0019113016604287978,8.073776418510273e-06,0.24389072671006296,6.0812668785285994e-05,87,10,5,0.31622776601683794,0.6923076923076923
2209,YNL090W,15,0,4,4,0.0004637507469524043,6.462204321206066e-06,0.24492310989658683,2.154946418472793e-05,87,10,5,0.31622776601683794,0.6923076923076923
2210,YOR134W,7,0,5,4,4.784352050460151e-05,4.100216570696852e-07,0.23133761830052127,1.806422216696409e-05,87,10,5,0.31622776601683794,0.6923076923076923
2211,YCR038C,14,0,5,4,0.0027681363792777585,4.12311948708511e-07,0.23201867925486017,8.217483865613797e-05,87,10,5,0.31622776601683794,0.6923076923076923
2212,YJL201W,7,0,5,4,4.784352050460151e-05,4.100216570696852e-07,0.23133761830052127,1.8064222166964095e-05,87,10,5,0.31622776601683794,0.6923076923076923
2213,YKR055W,12,0,5,5,0.00013239822576449755,1.3201009392998502e-07,0.21212121212121213,8.286896282996905e-06,87,10,5,0.31622776601683794,0.6923076923076923
2214,YNL180C,9,0,5,5,0.0001290632882176185,4.07966947061911e-06,0.22639920752847945,1.5486998932309135e-05,87,10,5,0.31622776601683794,0.6923076923076923
2215,YLR310C,16,0,5,4,0.0006234473507417021,3.474809710700476e-06,0.24748240389821333,3.698596880507691e-05,87,10,5,0.31622776601683794,0.6923076923076923
2216,YPR165W,48,0,4,3,0.007046282985681086,2.015077935430948e-05,0.27151767151767153,3.6014066057932336e-05,87,10,5,0.31622776601683794,0.6923076923076923
2217,YGR087C,24,0,3,4,0.0005872677718851397,3.057521463040068e-06,0.2335359934603791,1.4088773323647897e-05,88,10,8,0.3844364168354543,0.9
2218,YMR303C,11,0,3,4,0.00023084212809606236,7.091082044638132e-07,0.2247627477012342,2.723412998682072e-05,88,10,5,0.2753499575072206,0.6923076923076923
2219,YLR134W,28,0,3,4,0.0007706473536582355,1.042615571761922e-05,0.23744221079424446,1.5072679983127176e-05,88,10,8,0.3844364168354543,0.9
2220,YGL202W,24,0,4,4,0.0021729928010659535,2.9273239597885103e-06,0.23341673900832355,4.6925453905746365e-05,88,10,5,0.2616533669582807,0.6923076923076923
2221,YHR137W,10,0,4,4,0.000311734513848112,7.577840758565127e-07,0.22144172076349192,3.3219029704964076e-05,88,10,5,0.2616533669582807,0.6923076923076923
2222,YLR044C,31,0,3,4,0.002783626350884911,8.287480790085179e-05,0.25546303023528755,4.6628740490918835e-05,88,10,8,0.3844364168354543,0.9
2223,YMR083W,6,0,3,5,6.801096115336652e-07,6.585146346197307e-07,0.20845494345129514,3.755902898895487e-07,88,10,5,0.2753499575072206,0.6923076923076923
2224,YDR380W,12,0,3,4,0.0002509916559382459,7.181528174213906e-07,0.21798845915398923,1.4649112622469908e-05,88,10,6,0.26466062542654206,0.75
2225,YGL256W,20,0,2,5,0.0017639811340223255,8.450224248439112e-06,0.23865712943142067,4.221965330895646e-05,88,10,7,0.34957533008221287,0.8181818181818182
2226,YDL168W,9,0,3,5,3.073033290572811e-05,1.098728061976844e-06,0.21318968331700947,5.914712960480787e-06,88,10,5,0.2753499575072206,0.6923076923076923
2227,YKL175W,10,0,6,6,0.002182638748932676,2.3902212728756796e-11,0.16071303002601786,0.0001324085134162336,89,10,9,0.4043395875107955,1.0
2228,YOR079C,3,0,7,7,0.0,1.5151925705881403e-13,0.13847318994244168,0.0,89,10,3,0.16628352554803302,0.6
2229,YNR039C,5,0,7,7,3.8296806955849046e-08,1.5695320507434927e-13,0.13848158022297624,1.0770976956332547e-08,89,10,5,0.26126396618309206,0.6923076923076923
2230,YLR130C,8,0,6,6,0.001309286449105698,2.3900339023362597e-11,0.1607017297145268,0.0001501365968213669,89,10,7,0.3482248472749859,0.8181818181818182
2231,YJL056C,8,0,7,7,0.001749493883760574,4.4097747623767637e-13,0.1385151515151515,6.34385372838242e-05,89,10,4,0.22738819202087646,0.6428571428571429
2232,YGL255W,9,0,6,6,0.0017468274685762731,2.390122615351367e-11,0.16070737967162396,9.225041327826414e-05,89,10,7,0.3482248472749859,0.8181818181818182
2233,YOR316C,6,0,7,7,5.7445210433773576e-08,4.445875448621204e-13,0.13848997152032963,1.1763524320909264e-08,89,10,6,0.3143490731127702,0.75
2234,YIL023C,9,0,7,7,1.1568827101246064e-06,4.508760140496034e-13,0.13851934907118396,8.601358439588153e-08,89,10,9,0.4043395875107955,1.0
2235,YMR243C,6,0,7,7,5.7445210433773576e-08,4.445875448621204e-13,0.13848997152032963,1.1763524320909264e-08,89,10,6,0.3143490731127702,0.75
2236,YDR205W,6,0,7,7,1.8510123361993704e-07,4.4279654283794014e-13,0.13848997152032963,3.146196605438024e-08,89,10,6,0.2919807649917769,0.75
2237,YBR283C,23,0,4,3,0.001758129123828693,0.004159612160292027,0.25876026040192474,4.7131611880954094e-05,90,9,5,0.2532384399510537,0.7272727272727273
2238,YLR378C,49,0,4,3,0.010526770522784246,0.004334807052247996,0.27902575998046636,7.444714639073805e-05,90,9,8,0.3709146741461665,1.0
2239,YER019C-A,21,0,4,3,0.0010194788842954035,0.001021119884374109,0.25184573002754823,4.411356209792363e-05,90,9,6,0.295522558362463,0.8
2240,YPL094C,15,0,3,3,0.0002629901600133801,0.00013038214843727233,0.24648153141008358,1.828467746086683e-05,90,9,7,0.33936119805103315,0.8888888888888888
2241,YLR292C,7,0,4,3,0.0,0.00010204693520530077,0.23580087696672686,0.0,90,9,6,0.30253917539684094,0.8
2242,YOR254C,21,0,3,3,0.0009492234029239929,0.00015423065195441409,0.25322696803501193,2.4452664918470624e-05,90,9,8,0.3709146741461665,1.0
2243,YER087C-B,19,0,4,3,0.000244862318320364,0.0001370205014045695,0.24139205745669623,1.1448161027538318e-05,90,9,8,0.3709146741461665,1.0
2244,YBR171W,7,0,4,3,0.0,0.00010204693520530077,0.23580087696672686,0.0,90,9,6,0.30253917539684094,0.8
2245,YDR086C,40,0,4,3,0.0023459509297570087,0.011560245546393106,0.26851906244492746,5.921052883862931e-05,90,9,8,0.3709146741461665,1.0
2246,YOR265W,8,0,5,4,1.003051441553587e-05,1.1063360413919049e-06,0.21946418283080468,1.3931270021577598e-06,91,9,8,0.37789578811446983,1.0
2247,YMR138W,6,0,5,4,9.864428836263713e-06,9.382086416735754e-07,0.21929572059105737,2.082986481262322e-06,91,9,6,0.294414704556157,0.8
2248,YML124C,28,0,4,3,0.0014430637845669,1.3828245932225275e-05,0.26036682615629986,3.078274506950006e-05,91,9,7,0.3403616457735391,0.8888888888888888
2249,YFL037W,35,0,4,3,0.005379501035115501,0.00014845996402096552,0.28077395577395575,6.925067313113326e-05,91,9,7,0.3519924821762356,0.8888888888888888
2250,YML085C,30,0,4,3,0.001160313162218401,1.384969161760554e-05,0.25987833304906477,2.0288012403255417e-05,91,9,6,0.31445833983530486,0.8
2251,YPL241C,4,0,5,4,5.0348382905936814e-08,1.0734631797474763e-07,0.2066268872615496,2.9451700307093954e-08,91,9,4,0.20318294333035786,0.6666666666666666
2252,YER007W,7,0,5,4,1.0388816639152772e-07,1.1056839378670248e-06,0.21945364635844256,2.347755172689892e-08,91,9,7,0.3519924821762356,0.8888888888888888
2253,YOR349W,10,0,5,4,6.209909902060312e-05,1.6926006443176534e-06,0.2272546485035299,6.485094818532954e-06,91,9,8,0.37789578811446983,1.0
2254,YNL148C,7,0,5,4,1.0388816639152772e-07,1.1056839378670248e-06,0.21945364635844256,2.347755172689892e-08,91,9,7,0.3519924821762356,0.8888888888888888
2255,YGR163W,20,0,4,4,0.001936075990852166,0.0002657742903718181,0.24923664122137404,5.562730425071024e-05,92,9,6,0.31498943033691656,0.8
2256,YGR057C,9,0,4,4,0.00023967118105886018,4.840472071171586e-06,0.23870698208783747,2.6327143614177473e-05,92,9,5,0.2614855051243555,0.7272727272727273
2257,YHL023C,7,0,4,4,0.0,4.4231887366439535e-06,0.22711914935903807,0.0,92,9,5,0.2743576145758549,0.7272727272727273
2258,YEL062W,10,0,4,4,5.538279964396715e-05,6.1373288904639505e-06,0.2343021169716541,6.704676647771157e-06,92,9,8,0.39185096052642443,1.0
2259,YOL138C,9,0,4,4,5.452511047151932e-05,6.107922379769835e-06,0.23400225248285042,8.607925869788253e-06,92,9,7,0.3573876111152324,0.8888888888888888
2260,YBL104C,8,0,4,4,8.576891724478163e-07,4.452595247338071e-06,0.22768479776847977,1.5152360032078494e-07,92,9,6,0.308820963987047,0.8
2261,YJR138W,9,0,4,4,5.452511047151932e-05,6.107922379769835e-06,0.23400225248285042,8.607925869788253e-06,92,9,7,0.3573876111152324,0.8888888888888888
2262,YDR128W,10,0,4,4,5.538279964396715e-05,6.1373288904639505e-06,0.2343021169716541,6.704676647771156e-06,92,9,8,0.39185096052642443,1.0
2263,YML121W,23,0,4,4,0.002355027245480027,1.1586116062049396e-05,0.2491822939380724,5.19047910618364e-05,92,9,6,0.31498943033691656,0.8
2264,YFL008W,41,0,4,4,0.0021873918547908795,0.0002797262729276678,0.26671723655035595,3.569031700382873e-05,93,9,7,0.33749920151892987,0.8888888888888888
2265,YGR098C,57,0,5,4,0.0011032260282522112,4.109020601297305e-05,0.25661034076236455,1.0026625201313697e-05,93,9,6,0.30548991266186515,0.8
2266,YFR027W,20,0,5,4,0.00020483445210605508,1.4205368301073216e-05,0.245225321888412,1.2291925374249615e-05,93,9,8,0.3695084903759946,1.0
2267,YIL026C,22,0,5,4,6.686762944259887e-05,1.7064433456291545e-05,0.2346027509751591,3.027445642695921e-06,93,9,8,0.3695084903759946,1.0
2268,YDL003W,39,0,5,4,0.0004521747538456398,3.293148301438535e-05,0.2487212972031777,8.257264729179827e-06,93,9,8,0.3695084903759946,1.0
2269,YDR180W,18,0,4,3,0.0009815500408894662,1.2015946962621085e-05,0.24419039478604626,5.375275867733484e-05,93,9,7,0.33749920151892987,0.8888888888888888
2270,YDR014W,6,0,5,4,0.0,2.5051837042878264e-06,0.21951688037266484,0.0,93,9,5,0.257602788581791,0.7272727272727273
2271,YMR076C,24,0,5,4,0.0014127743212252585,1.547139111569099e-05,0.24075634678183924,5.156733910778356e-05,93,9,8,0.3695084903759946,1.0
2272,YER147C,6,0,5,4,0.0,8.688964837984616e-07,0.21352828514037464,0.0,93,9,5,0.257602788581791,0.7272727272727273
2273,YKR063C,8,0,5,4,8.419126755026186e-07,0.0015499559873833,0.23388252148997135,4.5630978503411997e-07,94,9,2,0.09268162500640378,0.5714285714285714
2274,YDR390C,12,0,4,4,9.105783402801796e-05,1.943049937312944e-05,0.24603046450293342,1.2649603841782178e-05,94,9,5,0.3522634686710673,0.7272727272727273
2275,YIL031W,13,0,4,4,0.0003131900514088841,1.2428131247063319e-05,0.23911906256539026,3.245114872701794e-05,94,9,6,0.39620974454356017,0.8
2276,YDL013W,15,0,4,4,0.0005058129408774525,9.896789066991734e-06,0.2399601028925403,3.4523427556703e-05,94,9,4,0.289122560376419,0.6666666666666666
2277,YPL020C,20,0,4,4,0.0005274989141831991,0.0008208384736848952,0.2522626931567329,2.710912204169944e-05,94,9,8,0.42438519074016384,1.0
2278,YLL035W,7,0,4,4,7.26867276571751e-06,0.000996015208845257,0.236618697587742,4.197793358443638e-06,94,9,2,0.09268162500640378,0.5714285714285714
2279,YOR156C,14,0,4,4,6.075244939490203e-05,1.252025090689902e-05,0.23525476067936182,4.786799915573755e-06,94,9,6,0.39620974454356017,0.8
2280,YPR180W,15,0,4,4,0.0001519400944654091,2.272796407320944e-05,0.2513748350197976,1.6149501598737132e-05,94,9,5,0.3522634686710672,0.7272727272727273
2281,YDR409W,20,0,4,4,9.486031649838292e-05,2.968947929264713e-05,0.24460855139936855,5.449578958118773e-06,94,9,6,0.39620974454356017,0.8
2282,YBR111C,11,0,3,4,0.0006873520760730273,8.828208324953575e-07,0.2258622393517146,4.632462423644975e-05,95,9,5,0.26086187310466036,0.7272727272727273
2283,YMR300C,25,0,3,4,0.0007747802068936635,6.1018132860847484e-05,0.23944473546359352,1.8837554859179625e-05,95,9,5,0.26086187310466036,0.7272727272727273
2284,YOR095C,25,0,2,4,0.004145991085031281,0.0009582909556603905,0.25655273053825,0.00010546571264562928,95,9,6,0.30387647584886107,0.8
2285,YCR036W,17,0,3,4,0.0009336117797701128,7.91488523239618e-06,0.24290572855776385,3.593960955314264e-05,95,9,6,0.30387647584886107,0.8
2286,YOL061W,8,0,3,5,1.4017508531276982e-05,6.805296225309722e-06,0.2157760574018127,2.4961556787067735e-06,95,9,8,0.3685703029740756,1.0
2287,YHL011C,8,0,3,5,1.4017508531276982e-05,6.805296225309722e-06,0.2157760574018127,2.496155678706773e-06,95,9,8,0.3685703029740756,1.0
2288,YBL068W,8,0,3,5,1.4017508531276982e-05,6.805296225309722e-06,0.2157760574018127,2.4961556787067735e-06,95,9,8,0.3685703029740756,1.0
2289,YKL181W,9,0,3,4,0.00022486245045659758,6.492155925347595e-05,0.23326189018166973,3.418961825463042e-05,95,9,8,0.3685703029740756,1.0
2290,YER099C,9,0,3,5,6.97252494812674e-05,6.815129043687267e-06,0.21897005988023951,9.84062301469716e-06,95,9,8,0.3685703029740756,1.0
2291,YHR057C,3,0,4,4,1.0433843722963365e-05,3.000688880561149e-07,0.21538968994439733,1.4391508583397743e-05,96,9,1,0.1743640199470576,0.5333333333333333
2292,YHR079C,8,0,4,3,0.0004850469049829367,5.6073083509428e-06,0.22874443276785267,8.776103440472512e-05,96,9,2,0.24376197471949093,0.5714285714285714
2293,YDR304C,3,0,4,4,2.3189606916382112e-05,4.7556388954259584e-07,0.2150249317903848,3.4354973209454976e-05,96,9,1,0.1743640199470576,0.5333333333333333
2294,YAL058W,34,0,3,3,0.007368006065551796,0.00022383111043791315,0.2747820859633303,0.00011780351719157388,96,9,4,0.4271444449064411,0.6666666666666666
2295,YFL031W,4,0,4,3,5.748124963339986e-05,0.0004043251630519991,0.23858238947753013,7.377101331536633e-05,96,9,2,0.24376197471949093,0.5714285714285714
2296,YMR214W,6,0,4,3,1.5500676128351722e-05,4.148589023720587e-06,0.23004529441368898,7.041440620933186e-06,96,9,2,0.2959688066212054,0.5714285714285714
2297,YGR284C,16,0,4,3,0.00041545033161676247,5.816531683887903e-05,0.24189024712917395,2.4592958362319297e-05,96,9,2,0.2959688066212054,0.5714285714285714
2298,YCL043C,20,0,3,3,0.0003800346757606564,3.593226759809209e-05,0.2404523934771173,8.640963740893625e-06,96,9,8,0.6124619140524084,1.0
2299,YHR204W,11,0,2,3,0.0004260794973153001,9.293481249181536e-06,0.24534378186892813,6.076852731053713e-05,96,9,2,0.2959688066212054,0.5714285714285714
