,0
4932.YKL184W,4.399079410349239e-05
4932.YLR146C,3.602362554950163e-05
4932.YPR069C,3.891857634082639e-05
4932.YPL052W,0.0
4932.YOL052C,7.794822166117734e-06
4932.YDR098C,3.9677703814367e-05
4932.YGR024C,0.0
4932.YOR373W,4.808764713145409e-07
4932.YGR268C,0.0
4932.YIL016W,0.0
4932.YLR022C,6.64892055704532e-05
4932.YER020W,3.7025293262294716e-05
4932.YHR005C,7.091209179262582e-05
4932.YIR028W,5.5810135490549465e-06
4932.YDR184C,0.0
4932.YOR309C,1.5578474415328905e-07
4932.YLR072W,0.00024162648311937864
4932.YAL019W,0.00010046164082574727
4932.YBR223C,2.0126397003488586e-05
4932.YMR043W,5.8657028252913136e-05
4932.YNL167C,6.489589684731082e-05
4932.YGL035C,8.414751455760989e-05
4932.YPL181W,3.582968048266697e-06
4932.YLR176C,0.0
4932.YOR140W,0.00034368849012739346
4932.YCR084C,5.8861900067778485e-05
4932.YMR070W,9.434440056538117e-05
4932.YMR174C,2.3911634018575314e-05
4932.YMR175W,1.7273660677740859e-06
4932.YLL029W,0.00017618068688606486
4932.YER174C,0.00014464871998705076
4932.YGL220W,1.8222691531755002e-05
4932.YLR154C,0.0
4932.YOL087C,0.00048162062594461085
4932.YBL067C,2.5864198071926446e-05
4932.YER098W,0.00012257369963332383
4932.YFR005C,2.6266345569651042e-09
4932.YGL128C,1.254114788798688e-05
4932.YGR075C,0.0
4932.YJR050W,2.528847232708069e-07
4932.YKL095W,4.911757050025892e-07
4932.YLR424W,2.6387646121665042e-06
4932.YPR101W,1.0779799003916289e-06
4932.YMR268C,7.682344183539957e-09
4932.YDR456W,2.3669604485587e-06
4932.YJR054W,0.0
4932.YML047C,0.0001914241960183767
4932.YDR414C,8.425092305256962e-05
4932.YPL010W,2.762359713177103e-06
4932.YML012W,4.166135905677869e-05
4932.YDL238C,2.339819708446423e-06
4932.YDR320C,7.683273218145831e-05
4932.YIL095W,3.3229256509221843e-06
4932.YLR126C,0.00011296000000529854
4932.YLR124W,1.743505270300147e-05
4932.YPL034W,0.0
4932.YMR111C,0.0
4932.YPL236C,0.00025334529535708236
4932.YNR029C,0.0
4932.YBR029C,1.9897427146392864e-05
4932.YCL004W,1.5085065054623954e-05
4932.YHR100C,1.5333613515429503e-06
4932.YDR293C,0.0003618682175646271
4932.YNL161W,5.1969313394632704e-05
4932.YNL191W,9.27747552829444e-06
4932.YBR281C,0.0
4932.YPL047W,0.0
4932.YNL219C,7.952826265781213e-05
4932.YBR135W,1.9982783272941034e-05
4932.YOR339C,2.0320195866621077e-05
4932.YPL155C,8.786596474008832e-06
4932.YKL094W,4.005370017821746e-05
4932.YCR068W,0.000292677811164283
4932.YCR105W,3.5741355747679276e-05
4932.YDR058C,4.708008657210583e-07
4932.YER037W,8.479173869905479e-06
4932.YOR081C,1.1270642619026999e-05
4932.YOR120W,6.536088571687393e-05
4932.YMR318C,3.6780970596695555e-05
4932.YDR493W,0.0
4932.YLR144C,0.0
4932.YIR022W,5.8737523075074937e-05
4932.YDR164C,1.966343037807496e-05
4932.YJR010C-A,4.343053106512475e-06
4932.YLR066W,4.162584174889741e-05
4932.YML055W,0.0
4932.YJL068C,1.6807621950151272e-05
4932.YDR110W,1.0626293150909027e-05
4932.YEL077C,0.0
4932.YEL074W,0.0
4932.YEL075C,0.0
4932.YEL075W-A,0.00011506027697968352
4932.YEL076C,7.732161106756058e-05
4932.YML058W,7.327370802855714e-06
4932.YDR499W,2.5176862829985397e-06
4932.YPL194W,6.722236932992138e-07
4932.YBR275C,6.794841041381224e-05
4932.YGL090W,0.0
4932.YLR265C,0.0
4932.YLR453C,8.162909598367786e-06
4932.YMR156C,8.346383277482738e-05
4932.YMR219W,3.4517038170089216e-05
4932.YMR164C,6.727373379006612e-05
4932.YBR083W,6.913093967385665e-05
4932.YDL233W,0.0
4932.YER109C,0.0
4932.YHR084W,0.00011688509969926015
4932.YOL116W,0.0
4932.YOR258W,0.0
4932.YLR437C,2.0459571530019104e-06
4932.YMR036C,2.5648620016683583e-05
4932.YEL070W,9.269415654627444e-06
4932.YFL045C,0.00017121827079240198
4932.YGR058W,0.00011795133103149331
4932.YDL195W,3.434596121355673e-05
4932.YPL084W,2.0228746653027746e-05
4932.YOR275C,1.2502327489427266e-05
4932.YMR154C,3.4865947059216184e-06
4932.YLR145W,8.819109044596774e-06
4932.YLR105C,6.071113977909048e-06
4932.YNL282W,4.064237024429344e-06
4932.YDR478W,0.0
4932.YKL150W,0.0
4932.YKL151C,7.304759402242433e-06
4932.YOL016C,0.00014832623338076459
4932.YFR014C,0.0
4932.YGL179C,3.3717372782705904e-05
4932.YNL027W,0.00011744458618486375
4932.YDR356W,1.4427169144539047e-05
4932.YGL006W,4.443433707039535e-05
4932.YPL124W,6.683176940833605e-05
4932.YGR217W,7.776899550626856e-05
4932.YKL042W,3.6826680728137524e-05
4932.YGL167C,0.0001132060021600668
4932.YKL086W,5.879044653755861e-07
4932.YER099C,9.84062301469716e-06
4932.YMR272C,0.00019502873191720586
4932.YDR367W,6.396736896579499e-05
4932.YGL055W,5.544931446985416e-05
4932.YKL004W,6.396736896579499e-05
4932.YMR298W,0.0
4932.YBR159W,5.171956513099889e-06
4932.YCR034W,2.3252885254647045e-07
4932.YKL020C,0.000984811767869413
4932.YJL196C,0.0
4932.YIR033W,0.0012380166797165326
4932.YJL097W,2.3252885254647042e-07
4932.YLR372W,5.838593756682639e-05
4932.YNL111C,0.0009290904529190944
4932.YLR205C,0.0
4932.YHR033W,0.0
4932.YFR056C,0.0016869196366809279
4932.YDR126W,5.651772611295354e-05
4932.YDR459C,4.394264640435323e-05
4932.YIL043C,0.0
4932.YOL003C,7.962257297199046e-05
4932.YBL016W,1.9816082688019627e-05
4932.YBR102C,1.353717217140056e-05
4932.YCL032W,3.730410992791643e-05
4932.YCR038C,8.217483865613797e-05
4932.YDL135C,6.776084673971475e-06
4932.YDL159W,2.8186057179966597e-05
4932.YDL240W,4.5449181552113354e-05
4932.YDR099W,0.000140883202282148
4932.YDR166C,4.331303197719613e-05
4932.YDR208W,4.2423418398265934e-05
4932.YDR309C,2.0988124147337392e-05
4932.YDR379W,2.1063088260914847e-05
4932.YDR389W,1.8749474314893117e-05
4932.YDR420W,1.9579440914488595e-05
4932.YER008C,7.896872154478124e-06
4932.YER114C,9.615521579971723e-06
4932.YER155C,3.392941957810891e-06
4932.YER177W,7.214158814898065e-05
4932.YGL155W,0.0001793279588887121
4932.YGL233W,1.1523484652823526e-05
4932.YGR014W,3.87145246832545e-05
4932.YGR040W,1.8465300770903616e-05
4932.YGR152C,2.2467449466143747e-05
4932.YHR061C,4.8645990418979935e-05
4932.YIL068C,1.4591178441512342e-05
4932.YJL085W,2.4553717569954665e-05
4932.YJL157C,6.444550240499271e-05
4932.YJL201W,1.8064222166964095e-05
4932.YLR166C,6.3228249064859015e-06
4932.YMR232W,0.0001287802229831645
4932.YPL115C,0.0
4932.YOR188W,0.0
4932.YNL293W,0.0002515946031749552
4932.YPL161C,8.869605679484548e-08
4932.YOL112W,3.117297896995893e-05
4932.YLR422W,0.00016841142288965915
4932.YOR127W,1.4477416149596036e-05
4932.YOL113W,1.0980190549073482e-05
4932.YLR310C,3.698596880507691e-05
4932.YPR055W,1.780539629153235e-05
4932.YDR213W,0.0
4932.YPL170W,0.0
4932.YBL085W,0.0
4932.YDR103W,1.0382303314734874e-05
4932.YDL055C,9.234344152858666e-05
4932.YNR073C,0.0
4932.YKL092C,0.0
4932.YJR016C,9.922595260910593e-06
4932.YBR192W,0.0
4932.YPR037C,0.0
4932.YPR072W,7.433576700621196e-06
4932.YER056C,0.0010374587119553246
4932.YDL119C,0.0
4932.YHR176W,0.0
4932.YCR073W-A,1.5142095909209299e-05
4932.YHR163W,1.5949647697617127e-05
4932.YNR034W,1.5142095909209302e-05
4932.YHR063C,0.0
4932.YDL008W,2.406097587658632e-05
4932.YDR118W,4.5450215634712104e-06
4932.YGL086W,2.8352075355032607e-05
4932.YGL240W,4.2954737326140885e-06
4932.YHR166C,9.148435696996103e-06
4932.YKL022C,1.1915309643127747e-05
4932.YNL172W,4.55228094585533e-06
4932.YOR269W,3.332057802185254e-05
4932.YBL078C,3.8261811358294574e-05
4932.YBR097W,1.5874999246169056e-05
4932.YDL149W,1.6754926719484763e-05
4932.YNL242W,1.1383716433241613e-05
4932.YPR049C,2.5017372530901212e-05
4932.YPL120W,9.305240510173167e-06
4932.YLR423C,1.4917327795515055e-06
4932.YFR021W,7.969222952630683e-06
4932.YDR022C,1.989713804708986e-06
4932.YPL100W,3.858060405054939e-06
4932.YLR240W,2.180625442355007e-05
4932.YGL063W,2.2170850251079574e-06
4932.YHR208W,1.965075924720197e-05
4932.YGR037C,0.00010547541436975574
4932.YDR517W,6.646662701147446e-05
4932.YDL133C-A,1.2215046805608303e-07
4932.YBL054W,5.0147278450705066e-05
4932.YLR068W,3.6308127720336104e-07
4932.YOL144W,3.1888417335667277e-07
4932.YPR204W,0.0
4932.YIL177C,6.206801750872924e-05
4932.YML133C,7.222307716759186e-05
4932.YLL066C,1.17433568204459e-06
4932.YIL177W-A,0.0
4932.YLR466W,0.0003712095206044087
4932.YNL339C,0.00016944043532352636
4932.YLR467W,0.0003651241788304264
4932.YLL067C,0.00022555632815530785
4932.YLR099W-A,7.582715305621747e-05
4932.YKR035W-A,2.253353065569883e-05
4932.YNL265C,7.830737574816893e-06
4932.YIR017C,4.3866880227850796e-05
4932.YPL038W,0.0
4932.YNL103W,9.53308440035747e-06
4932.YDL124W,7.390886206942421e-05
4932.YEL060C,2.5870641426123693e-05
4932.YER150W,0.0002370067815168779
4932.YHR138C,0.0
4932.YJL161W,0.00015797571226226694
4932.YKL091C,2.5151635806362713e-06
4932.YNL274C,5.1937045511424295e-05
4932.YNL200C,0.00015966286656965485
4932.YLR270W,0.0003103951932732338
4932.YNR058W,8.630055327418074e-05
4932.YGR065C,0.0
4932.YJR154W,0.00018080547547944518
4932.YJR155W,0.0
4932.YNR056C,7.92812737982644e-06
4932.YNR057C,5.8580737648674574e-06
4932.YLR183C,1.522704659920018e-05
4932.YAR042W,4.108887434830804e-05
4932.YER120W,4.749192974947356e-05
4932.YHR195W,7.52950745291432e-05
4932.YIL101C,2.7607495288762604e-06
4932.YMR251W-A,0.0
4932.YNL160W,4.743877046027995e-05
4932.YDR411C,1.1595340187899477e-05
4932.YLR455W,0.0
4932.YDR150W,7.250346132189513e-05
4932.YOR109W,3.256459789481165e-05
4932.YNL106C,3.1452983765709584e-05
4932.YGR007W,1.3948194873388403e-06
4932.YHR123W,1.2610137656821263e-05
4932.YNL130C,1.8109625623753763e-05
4932.YLR215C,3.17454912009603e-05
4932.YHR115C,4.334564332965989e-05
4932.YNL116W,1.0447064086440392e-05
4932.YAL021C,7.795377833100584e-06
4932.YCR093W,5.123968738175283e-05
4932.YDL165W,5.217751634964364e-06
4932.YFL028C,4.7027603673623505e-06
4932.YGR134W,1.435913808053027e-06
4932.YIL038C,4.918135925041926e-07
4932.YNL288W,5.0123436658915e-06
4932.YNR052C,1.2492414923182597e-05
4932.YML001W,1.682317075472351e-05
4932.YAL002W,6.068495962828272e-06
4932.YBR080C,2.833378258798349e-05
4932.YBR131W,5.571035025534017e-07
4932.YDL234C,4.113903419399079e-05
4932.YDR229W,0.0
4932.YDR323C,1.2269499635701092e-05
4932.YDR495C,1.6296987209966957e-07
4932.YER136W,2.471719584083767e-05
4932.YGL095C,6.917907799900174e-06
4932.YGL124C,9.29328708198183e-06
4932.YGL212W,2.8591141988642806e-06
4932.YHR012W,1.2598729220554096e-05
4932.YJL053W,6.995862228449456e-06
4932.YJL154C,4.7168163040476905e-05
4932.YKL196C,5.1354444609071985e-06
4932.YLR093C,1.942526919542307e-05
4932.YLR396C,5.592542105729469e-06
4932.YOR370C,2.1435862403620126e-05
4932.YOR070C,2.956845328898068e-05
4932.YPR176C,0.00023213301064644427
4932.YMR197C,3.658119712281979e-06
4932.YOR089C,1.3103169050594015e-05
4932.YPL045W,3.210826375407681e-05
4932.YMR231W,5.169808626636906e-06
4932.YML072C,0.0
4932.YBR086C,0.0001196177232290528
4932.YDL058W,1.8134516082723197e-05
4932.YDL099W,0.0
4932.YDR189W,3.225694955267005e-05
4932.YOR216C,1.9931561478205682e-05
4932.YLR026C,1.7311616891230404e-05
4932.YMR079W,0.00011396587257357134
4932.YGR202C,0.00012523596300613018
4932.YJL145W,0.00010982794437573404
4932.YLR305C,2.9454728677814505e-05
4932.YNL267W,4.3726885809952544e-05
4932.YPL145C,3.87748017940951e-05
4932.YIL010W,3.9841600995554593e-07
4932.YCR094W,0.00014387338477267014
4932.YAL026C,6.480847923678951e-05
4932.YMR162C,2.26208480877122e-05
4932.YNL323W,1.2923561346130216e-05
4932.YDR093W,1.450214308908081e-06
4932.YJL204C,0.00022996726128304512
4932.YER166W,0.00012967390522801024
4932.YIL048W,4.910184983116665e-05
4932.YML104C,0.00023358357134972902
4932.YOR107W,9.212461484061665e-05
4932.YOR301W,1.4107465164863275e-05
4932.YAR002C-A,6.714074397672035e-06
4932.YHL031C,5.2607459407394094e-06
4932.YGR223C,0.0
4932.YHR073W,1.3346949564952495e-05
4932.YBR158W,0.0002642698739189188
4932.YBR280C,0.00011476402838627165
4932.YDR202C,0.0
4932.YGR003W,2.9371217439086993e-05
4932.YJL149W,0.0
4932.YNL311C,0.0
4932.YLR352W,0.0
4932.YPR066W,2.0868519729344862e-05
4932.YMR258C,0.0007714792960473514
4932.YOR080W,2.415124524383885e-05
4932.YML088W,5.9951844318499694e-05
4932.YER066W,0.0
4932.YLR306W,3.1480427970409284e-05
4932.YLR097C,4.830097321081228e-05
4932.YPL003W,1.7232244040189169e-06
4932.YPL002C,8.573766912303281e-06
4932.YGR206W,0.0
4932.YJR102C,2.7248133846855906e-06
4932.YKL002W,8.321438364801825e-06
4932.YKL041W,8.321438364801827e-06
4932.YLR025W,1.8757286619713535e-05
4932.YLR119W,0.0
4932.YMR077C,8.536603430708541e-06
4932.YPL065W,5.430062404715181e-05
4932.YNL264C,0.0001081854499717733
4932.YLR380W,0.0
4932.YDL122W,6.555246692623886e-05
4932.YJL076W,1.5922920863693483e-05
4932.YDR310C,4.2303301204079566e-05
4932.YKR101W,3.593673602686897e-06
4932.YKR010C,5.3998135516016974e-05
4932.YBL091C-A,8.343615283578542e-06
4932.YOR086C,1.2173383150974064e-05
4932.YKL157W,0.0011438325664949126
4932.YPR152C,3.339005434073792e-06
4932.YNR032C-A,4.216815970148247e-06
4932.YEL003W,3.3453206656597196e-05
4932.YJL179W,0.0
4932.YGR078C,8.715080156067888e-06
4932.YPL060W,2.3935504347405654e-08
4932.YCR010C,0.0
4932.YGL115W,8.757802509685016e-05
4932.YJR095W,0.0
4932.YKL217W,1.161154666598762e-06
4932.YDL080C,3.300388678830419e-05
4932.YGR087C,1.4088773323647897e-05
4932.YCR091W,0.0
4932.YDR170C,0.0001733781506198617
4932.YNR047W,5.242266663829183e-06
4932.YIL002C,1.16667008936433e-05
4932.YNL128W,0.0001571220046194389
4932.YPL268W,2.973433720832384e-05
4932.YJR110W,3.790918598181034e-06
4932.YBR035C,6.403523377510216e-05
4932.YMR095C,5.797237423354096e-05
4932.YPR127W,7.899218455558587e-05
4932.YNR027W,0.0
4932.YDR372C,0.0
4932.YOL065C,3.19030450770292e-05
4932.YOR228C,7.752255526731507e-05
4932.YHR194W,0.0
4932.YEL031W,0.0
4932.YER031C,4.357264220122638e-05
4932.YGL210W,4.432122516064125e-05
4932.YEL013W,7.777469240695585e-05
4932.YML109W,2.0366974109598574e-06
4932.YMR273C,0.0
4932.YBL017C,9.147250727677097e-05
4932.YGR154C,1.5664028724739226e-05
4932.YJL172W,0.0
4932.YLL060C,0.00028687657405154245
4932.YPL096W,0.00013231494027011477
4932.YNR049C,8.713902111577667e-06
4932.YAL030W,2.9176999237029406e-05
4932.YGR009C,9.016310945510208e-06
4932.YKL006C-A,2.413715276741606e-06
4932.YLR078C,1.4177292411776909e-05
4932.YMR017W,3.411714474786668e-05
4932.YMR183C,1.227331723435383e-06
4932.YOR327C,8.13185961156612e-06
4932.YPL232W,4.6382327723682147e-05
4932.YOR075W,7.5977026344467185e-06
4932.YCL063W,0.0
4932.YEL005C,4.449322380880776e-05
4932.YKR007W,3.639895110814058e-05
4932.YNL326C,5.719708638414693e-05
4932.YHL020C,0.00010071770862890144
4932.YDR123C,4.1495344400186545e-06
4932.YOL108C,0.0
4932.YIL090W,1.0587600044061104e-05
4932.YOR311C,1.047174106879427e-05
4932.YDL019C,0.0
4932.YDR104C,8.509849195725659e-05
4932.YDR265W,4.011316851485749e-05
4932.YCR032W,0.0
4932.YKR051W,0.0
4932.YOR152C,0.0
4932.YLR360W,4.757332799668157e-06
4932.YLR312C,2.979860526454232e-06
4932.YJL185C,3.128326879686619e-05
4932.YOL083W,3.6006465755618746e-06
4932.YOR042W,0.00014492219234835235
4932.YJL036W,2.4573232874888267e-05
4932.YLR291C,5.210627794814089e-05
4932.YDR211W,1.8471760976899814e-05
4932.YGL230C,0.00019644186131047842
4932.YGR083C,4.32355056277337e-05
4932.YKR026C,5.357286051078101e-06
4932.YOR260W,1.797244874307138e-05
4932.YDL225W,2.9212762787650874e-05
4932.YDR233C,0.00032218004762705045
4932.YMR124W,0.0
4932.YLL061W,0.0
4932.YPR083W,0.0
4932.YDR412W,3.4738782524583204e-06
4932.YGR157W,1.7056488617936836e-06
4932.YGR170W,0.00010580780009379196
4932.YJR073C,2.3192892649887402e-05
4932.YPR139C,0.00018998339939523307
4932.YLR190W,6.240691018618254e-07
4932.YNL304W,2.6030369284318463e-05
4932.YCR079W,0.00010027372726143016
4932.YIL042C,0.0
4932.YOR090C,6.068336443661044e-05
4932.YGL248W,2.4912140352430668e-05
4932.YIL033C,5.9744117019896976e-05
4932.YJL164C,3.463920375175159e-05
4932.YKL166C,1.2505472669777103e-05
4932.YOL081W,1.0666589239982229e-05
4932.YPL203W,8.522833691582097e-06
4932.YER018C,2.2093626405747023e-05
4932.YKL130C,0.00014416004831701405
4932.YJR088C,4.128808687232844e-05
4932.YCL045C,0.0
4932.YDR056C,0.0
4932.YGL231C,5.052098689791942e-05
4932.YIL027C,0.0
4932.YJL192C,0.0
4932.YOR289W,0.00041212872384549054
4932.YLL014W,0.0
4932.YMR247C,4.1910017797817206e-05
4932.YPL009C,8.328193457375728e-05
4932.YDL198C,0.00020661659252777168
4932.YNR048W,0.0005205054099371434
4932.YGR100W,2.763739300588214e-05
4932.YFL027C,2.8881731346109832e-05
4932.YKL209C,4.255791241053575e-05
4932.YDL156W,0.0
4932.YNL214W,4.332140114618038e-06
4932.YPR128C,9.078221758487216e-06
4932.YKL197C,2.0196944408178913e-06
4932.YGR133W,2.7081514910476948e-05
4932.YPL112C,1.4777212713653912e-05
4932.YJL210W,5.521186799717368e-08
4932.YGR077C,2.612391115708852e-06
4932.YNL329C,4.783360609024864e-06
4932.YOL044W,1.3631338330370688e-06
4932.YDR424C,9.51783373004743e-05
4932.YMR018W,6.742785779738285e-07
4932.YHR160C,1.1274255426286846e-05
4932.YDR435C,4.132067247077194e-06
4932.YIL153W,1.08713677535328e-05
4932.YPR099C,0.0
4932.YPR008W,0.00042244136800066674
4932.YMR021C,3.0390262149890187e-05
4932.YGL192W,0.00013057160742058075
4932.YBR057C,0.0
4932.YCL055W,0.0002477476922241758
4932.YNL196C,0.0
4932.YJR094C,0.0002662982726111039
4932.YAL040C,0.00011032845276561195
4932.YLR182W,4.108069282635178e-05
4932.YER167W,5.039701468199192e-06
4932.YOR083W,7.809121878130563e-06
4932.YER111C,4.3864320759499594e-05
4932.YDL056W,2.3633446643085556e-05
4932.YBR130C,4.650931954473443e-05
4932.YKL185W,2.563300871058181e-05
4932.YLR214W,0.0002994442341323015
4932.YCL027W,8.867742846472716e-05
4932.YPL128C,7.80242557766411e-05
4932.YGR071C,0.0
4932.YLR223C,9.742125693931591e-05
4932.YLR373C,0.0
4932.YNL216W,6.923572558160913e-05
4932.YLR035C,2.386175786084043e-06
4932.YFL065C,0.0
4932.YFL064C,0.0
4932.YFL067W,0.00023416903447990054
4932.YFL066C,5.88296018289771e-07
4932.YML074C,9.60580479034764e-05
4932.YHR134W,0.00019431884706957482
4932.YGL172W,2.6581705676102397e-06
4932.YER105C,1.0894575479761057e-06
4932.YMR153W,1.6134410281217604e-06
4932.YMR129W,2.3873017624406475e-05
4932.YDR030C,0.0
4932.YGL251C,7.723725761839405e-06
4932.YOR073W,1.314647677366697e-05
4932.YDR488C,8.64266895006923e-06
4932.YPL241C,2.9451700307093954e-08
4932.YJL173C,0.0
4932.YBL068W,2.4961556787067735e-06
4932.YBR111C,4.632462423644975e-05
4932.YOL061W,2.4961556787067735e-06
4932.YHL011C,2.496155678706773e-06
4932.YAL027W,0.0
4932.YDR267C,4.8389407734471e-07
4932.YHR122W,1.459674963686407e-05
4932.YIL009C-A,1.2878138516147985e-05
4932.YBR219C,0.0
4932.YBR220C,0.0
4932.YFL031W,7.377101331536633e-05
4932.YFR041C,0.0
4932.YHR079C,8.776103440472512e-05
4932.YIL005W,8.028352329275837e-09
4932.YOR288C,2.5289827446421268e-08
4932.YJL073W,7.71059620989599e-05
4932.YMR161W,3.685632070373834e-06
4932.YOL088C,3.1792627635020246e-08
4932.YDR380W,1.4649112622469908e-05
4932.YMR303C,2.723412998682072e-05
4932.YOR387C,0.0
4932.YMR083W,3.755902898895487e-07
4932.YGL258W,0.0
4932.YPL272C,0.0
4932.YDR285W,2.4077117943736483e-05
4932.YDR369C,0.0
4932.YLR329W,5.9357733695120955e-05
4932.YIL073C,7.256624127414289e-06
4932.YPR007C,6.859662795004043e-06
4932.YHR014W,0.0
4932.YHR157W,5.9357733695120955e-05
4932.YHR188C,5.741522124695664e-06
4932.YDR302W,6.042296578871929e-06
4932.YDR331W,0.00029663569120771206
4932.YDR434W,2.9307251525797026e-05
4932.YFL025C,0.0002518308128684591
4932.YGL142C,2.9038909597686856e-05
4932.YLL031C,6.73959982017854e-06
4932.YLR088W,1.0522353592152152e-05
4932.YMR281W,1.642395532982547e-05
4932.YLR459W,2.141192290211357e-06
4932.YPL175W,3.249731224126214e-05
4932.YJR013W,2.4713782078697267e-05
4932.YPL076W,5.85416657210167e-07
4932.YDR196C,1.9752266500097763e-05
4932.YML013W,5.316912934138667e-06
4932.YGR048W,4.316517407205859e-06
4932.YJR131W,7.40603332450055e-05
4932.YOL063C,0.0
4932.YIL131C,6.474210709779263e-05
4932.YJL139C,0.0007606956974798125
4932.YMR264W,0.0
4932.YLR247C,0.0
4932.YLR010C,1.2808361273693783e-06
4932.YDR082W,1.3183473959527647e-05
4932.YER089C,0.0001459182118737175
4932.YOR352W,0.0
4932.YNL309W,2.380812591685184e-05
4932.YER059W,4.26286999365701e-06
4932.YOR372C,5.89868268975852e-06
4932.YPL219W,4.26286999365701e-06
4932.YDL127W,7.017702743968693e-06
4932.YIL050W,6.8379040727195364e-06
4932.YML027W,2.453487912536598e-05
4932.YGR225W,1.8998328358330665e-05
4932.YDL179W,7.017702743968692e-06
4932.YDR146C,5.078825142994259e-05
4932.YNL068C,3.6984807262218256e-06
4932.YOR014W,2.092127718752998e-05
4932.YLR131C,9.512309831310517e-05
4932.YNL289W,6.049054522977498e-06
4932.YGL117W,7.717865041642132e-05
4932.YOR130C,4.912253921321135e-06
4932.YBR291C,0.0
4932.YOR271C,0.00012261104125288008
4932.YDR335W,2.5440417883099316e-05
4932.YJR074W,0.0
4932.YGR282C,8.542532312248607e-05
4932.YLR300W,0.00011289263641954631
4932.YOR190W,0.0
4932.YBL082C,3.338585457157168e-05
4932.YNL024C,5.8529217484658e-05
4932.YER100W,6.826583735633709e-05
4932.YCR052W,3.113339453378374e-05
4932.YDR073W,0.0
4932.YFL049W,0.0
4932.YFR037C,1.8150913865151005e-06
4932.YGR275W,2.254387912098962e-06
4932.YHL025W,0.0
4932.YJL176C,1.8074619344628207e-06
4932.YLR321C,4.2290908626777775e-07
4932.YMR033W,1.0507504189703964e-05
4932.YNR023W,8.245633165747211e-05
4932.YER045C,8.036281183805906e-05
4932.YNL186W,5.940352647652142e-05
4932.YDR221W,4.0915314254314435e-05
4932.YMR016C,3.2119406761892915e-05
4932.YKL043W,0.0
4932.YNR009W,0.0
4932.YKL161C,6.317639543444972e-06
4932.YPL089C,6.417587388653646e-05
4932.YOR066W,0.00020925874844244908
4932.YKL010C,6.114909134564826e-05
4932.YOR359W,0.0
4932.YKL062W,2.68521025788517e-05
4932.YOR101W,5.231143150793103e-06
4932.YMR037C,0.0001188963004587458
4932.YBR140C,9.251253102813085e-06
4932.YDL035C,1.5537641699928394e-05
4932.YHR009C,0.0006249218249331224
4932.YJR089W,5.584895364985325e-05
4932.YBR207W,4.191690313575518e-08
4932.YEL065W,2.4792378655112113e-05
4932.YGL071W,6.641367696441037e-05
4932.YHL040C,5.97501952243082e-05
4932.YHR057C,1.4391508583397743e-05
4932.YLR195C,0.0
4932.YDR358W,9.258291387859648e-05
4932.YPR095C,2.4829048933946934e-05
4932.YHR108W,1.620689310425424e-05
4932.YLR228C,0.0
4932.YHL013C,0.0003226797356807177
4932.YJL197W,9.586098467508587e-05
4932.YOR138C,0.0
4932.YDR216W,5.342997138312031e-05
4932.YMR280C,2.320900099952279e-06
4932.YJR067C,6.372917508541295e-06
4932.YCL067C,0.0001068200113885499
4932.YFL034C-B,1.4152985755158447e-05
4932.YKL189W,4.060054030766199e-05
4932.YLR286C,6.517317030378325e-05
4932.YBR004C,4.599733475906571e-05
4932.YGR216C,5.382564472118503e-06
4932.YJL091C,3.433248904830998e-08
4932.YKL165C,4.6270142986754187e-07
4932.YNL038W,0.0
4932.YPL096C-A,0.0
4932.YBR216C,0.0
4932.YKR088C,0.0
4932.YDR100W,6.729927345433626e-05
4932.YMR071C,6.729927345433626e-05
4932.YNR030W,7.979370172058126e-06
4932.YDR183W,5.040429947937951e-06
4932.YHL023C,0.0
4932.YBL104C,1.5152360032078494e-07
4932.YDR128W,6.704676647771156e-06
4932.YEL062W,6.704676647771157e-06
4932.YOL138C,8.607925869788253e-06
4932.YJR138W,8.607925869788253e-06
4932.YDL128W,1.7289584606086095e-05
4932.YHL027W,8.40515514048659e-05
4932.YKL159C,0.0
4932.YNL291C,4.424929426406181e-06
4932.YGR016W,0.00014584700649019174
4932.YBR006W,5.2169921074495864e-05
4932.YDL170W,8.432920532356895e-05
4932.YHR076W,0.0
4932.YNL305C,0.0
4932.YDL110C,0.0006617642580425036
4932.YNR055C,0.00025311454131716116
4932.YBR008C,0.0006152549661088587
4932.YIL120W,1.1256207700305812e-05
4932.YIL121W,5.422848264909839e-05
4932.YNL065W,1.1256207700305812e-05
4932.YKL137W,0.0
4932.YCR059C,7.716602948361397e-06
4932.YFR009W,0.0
4932.YBR264C,0.0
4932.YKR014C,9.808228079265432e-06
4932.YLR262C,1.8831295308424873e-05
4932.YPL070W,0.0
4932.YNL093W,1.204098484752435e-06
4932.YKL220C,9.655975113582085e-05
4932.YDR169C,5.264596574842293e-05
4932.YDR490C,0.00016258190596707135
4932.YLR403W,0.00013414354852660923
4932.YJL056C,6.34385372838242e-05
4932.YDR492W,0.0
4932.YGL255W,9.225041327826414e-05
4932.YIL023C,8.601358439588153e-08
4932.YOL101C,0.0
4932.YOL002C,0.0
4932.YKL175W,0.0001324085134162336
4932.YLR023C,0.0
4932.YLR130C,0.0001501365968213669
4932.YFR051C,3.423987233105777e-05
4932.YGL209W,0.0
4932.YHR094C,0.0
4932.YNL327W,1.7052970567982556e-06
4932.YER124C,1.7052970567982554e-06
4932.YGL028C,1.7052970567982554e-06
4932.YHR143W,1.7052970567982554e-06
