,protein,deg,closeness,betweeness,eigenvector,bridging,clustering_coefficient,cluster,cluster_size
60,4932.YKR062W,33,0.27838390726218887,0.00010760890503254252,0.0001261267131502731,3.847885999681783e-06,0.7462121212121212,3,90
61,4932.YGR186W,36,0.27897838899803534,0.00012118368098863924,0.00012869294405862952,3.7405975901431598e-06,0.6841269841269841,3,90
62,4932.YIL143C,47,0.2943403028118241,0.0013362029948290424,0.0001356395057320122,2.0902158927616453e-05,0.486586493987049,3,90
63,4932.YOL145C,24,0.2802711748047713,0.0021060293736777894,5.6493614911997686e-05,4.642702348477646e-05,0.4927536231884058,11,1
64,4932.YJR035W,25,0.2844204476182182,0.0015059308457030334,0.00012177840497542177,2.4003978345452483e-05,0.5166666666666667,12,1
65,4932.YOL005C,60,0.297395738481151,0.00173514438759235,0.0007646616457785855,1.810176792546406e-05,0.415819209039548,3,90
66,4932.YJR063W,55,0.289770206725224,0.0004976359091949078,0.008918679694352553,1.0069307829648222e-05,0.47205387205387206,3,90
67,4932.YOR151C,66,0.31205809287215747,0.0043876844817575126,0.0006030006421679229,2.9569276138370153e-05,0.3561771561771562,3,90
68,4932.YJL140W,59,0.29521829521829523,0.001023071150841953,0.0007679424592638529,1.1508396818536483e-05,0.46113383985973116,3,90
69,4932.YML069W,57,0.2952716752554019,0.0018639520600391612,0.0006841505483074885,1.641372822528231e-05,0.3483709273182957,10,43
70,4932.YGR005C,35,0.2810913159480162,0.0006666976961282007,0.0001311930860389451,1.4620646305544616e-05,0.6957983193277311,3,90
71,4932.YOR207C,47,0.2923118231450819,0.0009372385394147244,0.006021552291103356,1.5234591349859998e-05,0.4653098982423682,5,49
72,4932.YCR057C,204,0.32047885389068786,0.0026194609300374014,0.05112575853839726,4.168030029800413e-06,0.5177243311117551,13,207
73,4932.YDL150W,26,0.2764282691493864,0.00012400282935266178,0.001862705939280711,7.78859015954608e-06,0.6676923076923077,5,49
74,4932.YDR005C,2,0.22757995958469793,0.0,6.449623004688111e-05,0.0,1.0,5,49
75,4932.YDR362C,11,0.2474429881051595,1.727684327982165e-05,9.38882911626383e-05,2.4657354431151193e-06,0.7818181818181819,5,49
76,4932.YDR496C,208,0.32471664346788626,0.005191201317353193,0.048205350381369354,4.9464797731923385e-06,0.4829988851727982,13,207
77,4932.YER082C,184,0.3106925418569254,0.0005027250395258295,0.04849123379086915,1.5507935919649774e-06,0.5858279876455215,13,207
78,4932.YGR047C,21,0.2597216699801193,0.0006544537930096993,0.00018076687508183917,2.8246395597023252e-05,0.4142857142857143,5,49
79,4932.YGR245C,162,0.31277533039647576,0.0009514840663217941,0.036857998755558806,2.7819451238243798e-06,0.621808143547274,13,207
80,4932.YGR246C,30,0.2638339122707812,0.00022472848944896602,0.000435888779759212,5.323079355360805e-06,0.5563218390804597,5,49
81,4932.YHR170W,213,0.32996564962618713,0.003312425987609577,0.0590446230800963,7.901821063480862e-06,0.47395694924262555,13,207
82,4932.YJL011C,23,0.26334462183518786,2.65087976804666e-06,0.0006663848404196732,2.20525911892954e-07,0.8537549407114624,5,49
83,4932.YJL050W,155,0.3148558758314856,0.00413882773905345,0.03271102699548323,1.0966178882791748e-05,0.4983661499790532,14,30
84,4932.YJL109C,171,0.3151292937089927,0.0005045317562784221,0.04628872938104811,2.1034729085466812e-06,0.5938768489852081,13,207
85,4932.YKL144C,25,0.2680344686089454,9.708230103223934e-06,0.0008774849472785637,7.123883695554407e-07,0.83,5,49
86,4932.YKR024C,111,0.29463238610735226,2.9727373971763803e-05,0.028144727597198736,3.295488147740421e-07,0.8193284193284194,13,207
87,4932.YKR025W,20,0.26591760299625467,6.420726697593921e-06,0.0006141454978223292,6.965920884396826e-07,0.9736842105263158,5,49
88,4932.YLR129W,189,0.31310516728980925,0.0006240714745096416,0.048274547753060525,1.9811049366744344e-06,0.5719914443318699,13,207
89,4932.YLR222C,193,0.3146132357191022,0.0007125059685329309,0.04926271587122194,1.8371090414613154e-06,0.5545120898100173,13,207
90,4932.YLR409C,181,0.3122072459611892,0.000870137455392365,0.047404142351481736,2.5779665094750043e-06,0.5885205647636587,13,207
91,4932.YMR049C,232,0.3304664575533745,0.0024961010985171312,0.06082678547883208,3.19903310031218e-06,0.4837289147633975,13,207
92,4932.YMR229C,192,0.3148862321635172,0.0013096222757739346,0.052623283608679586,4.477747618962687e-06,0.5606457242582897,13,207
93,4932.YNL039W,27,0.2636635182045693,0.00020434211555888848,0.0004215622250618762,6.3227184673426255e-06,0.6353276353276354,5,49
94,4932.YNL132W,178,0.3121177370030581,0.0003689795716727333,0.04626867417877673,1.3997755127683396e-06,0.6025518948771662,13,207
95,4932.YNL151C,30,0.27746155806643447,0.00016976792927539557,0.0030881156361087345,8.89357294134944e-06,0.5701149425287356,5,49
96,4932.YNL248C,124,0.2982648401826484,0.0007144116685930949,0.027265656849169696,4.336767991334278e-06,0.6324416469971151,13,207
97,4932.YNR003C,34,0.2809462365591398,0.00018320032613987952,0.0035842295908863685,8.356747849468492e-06,0.5543672014260249,5,49
98,4932.YOR116C,46,0.2899502840909091,0.0011653810997740257,0.004524103579725392,1.6505611983537755e-05,0.42028985507246375,5,49
99,4932.YOR206W,196,0.3214566929133858,0.0006200308938095064,0.048626636166153724,1.741260108881188e-06,0.5433281004709576,13,207
100,4932.YPL226W,118,0.32000783852635706,0.0018786082826627065,0.0337607685659788,1.5039819959780685e-05,0.6526148051571781,13,207
101,4932.YOR341W,127,0.30939749905267144,0.0037824704960657666,0.025100158778208898,1.6956993531540118e-05,0.5219347581552306,13,207
102,4932.YPL217C,186,0.3141895141895142,0.00047849574588898237,0.048707299511217425,1.6022037788535503e-06,0.5789596047660563,13,207
103,4932.YPR190C,57,0.2877279534842745,0.0007550507838527004,0.01004944583009876,1.612798439348623e-05,0.5463659147869674,5,49
104,4932.YPR110C,75,0.3093681917211329,0.0023722401327153325,0.013669696912853963,2.9008188942848845e-05,0.4666666666666667,5,49
105,4932.YPR010C,169,0.31947569206690796,0.007890025638260582,0.03228968564086379,1.5206548781076783e-05,0.46808960270498734,13,207
106,4932.YPL012W,176,0.3166876757490546,0.0005210484031820173,0.04627437324461645,2.034129494065835e-06,0.6057142857142858,13,207
107,4932.YDR020C,6,0.23944281524926686,2.9901883605832434e-05,1.148860624340822e-06,1.0514758349160276e-05,0.6,16,14
108,4932.YEL021W,29,0.2895133410158674,0.006467941000708029,3.310236524834159e-05,8.088594679143714e-05,0.15024630541871922,16,14
109,4932.YER005W,28,0.28116391184573003,0.0015091523063694924,0.00012325564253488422,3.3245412888789765e-05,0.25925925925925924,16,14
110,4932.YDR400W,18,0.262392544388206,0.0015681124393715203,3.7268515447297996e-06,3.947367780791361e-05,0.20915032679738563,17,7
111,4932.YLR245C,7,0.23285327249393983,7.277794300754358e-05,2.4038050128376043e-06,1.3252948376470967e-05,0.3333333333333333,17,7
112,4932.YKL024C,16,0.2679465091475921,0.0006003538908265577,2.4197815558360214e-05,2.994922525565868e-05,0.35,16,14
113,4932.YNR012W,7,0.23946037099494097,2.998628374124776e-05,1.1595612874754124e-06,6.878479588214811e-06,0.6190476190476191,16,14
114,4932.YBR031W,180,0.31761159194787514,0.000460215369054833,0.06897491567139508,2.0545755851420598e-06,0.7461204220980757,18,167
115,4932.YAL003W,148,0.3093095937115257,0.0007236714012670089,0.058151415299381025,3.443607935971485e-06,0.8695532266960838,18,167
116,4932.YAL035W,194,0.32916750655109855,0.0013956367665118115,0.06739805851536972,5.027182886323411e-06,0.5606003952780301,18,167
117,4932.YBL027W,206,0.32529880478087647,0.0006283999749144859,0.07625910627002536,2.335910648237263e-06,0.647264977504144,18,167
118,4932.YBL072C,235,0.3277471149021576,0.0010349485046309058,0.08246599035739235,2.7288858202865183e-06,0.5590107292234952,18,167
119,4932.YBL087C,166,0.3053192483873983,0.00015264458043871872,0.06588846579031699,8.861655220508067e-07,0.8164293537787514,18,167
120,4932.YBL092W,178,0.32082514734774065,0.0005951151398755324,0.0670189710643078,2.7618791125167488e-06,0.7362407160540849,18,167
121,4932.YGL189C,163,0.31178997613365156,0.0001878828933834672,0.06398635920998665,1.118993230707568e-06,0.8448837385442702,18,167
122,4932.YLR106C,101,0.3169642857142857,0.0009703372348942125,0.029291262255211566,1.1855050873193083e-05,0.7203960396039604,13,207
123,4932.YKL156W,178,0.32371890177420953,0.003649469581471087,0.06852016824239059,1.885425638593188e-05,0.7381451152161493,18,167
124,4932.YKL180W,215,0.32903485794882126,0.0010053556458265818,0.0768673199540391,3.039497530096977e-06,0.6046076939795697,18,167
125,4932.YDR447C,164,0.3137066564210931,0.0006887681074108587,0.06452567811819498,3.985607194435494e-06,0.8541074367798893,18,167
126,4932.YIL148W,166,0.3197885048467639,0.004451894952536532,0.06180160361983605,1.7305107578995755e-05,0.7632712668857247,18,167
127,4932.YNL002C,242,0.32722172127041377,0.0010639331441130331,0.08400840392371269,2.764959380938482e-06,0.541065121223552,18,167
128,4932.YJL136C,145,0.2969900882058743,1.1141208667925982e-05,0.060068456996379825,8.99120481367623e-08,0.9622605363984674,18,167
129,4932.YPL048W,121,0.32442634349855964,0.004729714764546226,0.03633394965300088,2.051677701797764e-05,0.48223140495867767,18,167
130,4932.YJL177W,205,0.32359060735162987,0.0006112688573523897,0.07560200442389131,2.3056179950146238e-06,0.6432329029172644,18,167
131,4932.YLR287C-A,161,0.3038987624453336,5.0525402109428316e-05,0.0637954666731694,3.0747280599072647e-07,0.8480590062111801,18,167
132,4932.YOR312C,160,0.3037009484842849,3.3933966769934014e-05,0.0656424089682703,2.3299666729771246e-07,0.8806603773584906,18,167
133,4932.YFR032C-A,163,0.30692604078564045,0.00015370367526412932,0.06453079852949686,9.280894972598891e-07,0.8264788305688101,18,167
134,4932.YOL121C,176,0.30989657462757375,0.0001166147557736117,0.0683412928461155,6.147285526412722e-07,0.7609090909090909,18,167
135,4932.YNL069C,155,0.3071858540255831,0.00010191565030692971,0.06183167700504269,6.978602190677661e-07,0.8744868035190616,18,167
136,4932.YHR197W,86,0.30007350238882763,4.622929362997946e-05,0.02359004643051609,9.106332018076179e-07,0.8008207934336525,13,207
137,4932.YLR340W,240,0.3401374713601333,0.005204575783036117,0.08261866000212707,1.0972022138863167e-05,0.5326708507670851,18,167
138,4932.YGL031C,156,0.3053192483873983,0.00041843401474483515,0.06349044987135526,2.7423237926374125e-06,0.8894954507857734,18,167
139,4932.YPL143W,157,0.30418180124802086,3.911253003895033e-05,0.06466746451605003,2.7523927295746775e-07,0.8934345908868202,18,167
140,4932.YPL093W,223,0.32481352560914967,0.0014918979371944178,0.05986658838226149,3.0601580692563577e-06,0.44746091382862685,13,207
141,4932.YPR016C,154,0.324072236554872,0.004476100666923634,0.050792186230316644,2.1900778712265515e-05,0.5749936338171632,18,167
142,4932.YER102W,237,0.32215427105938055,0.0007724329348588628,0.08327176485791012,1.9962900921582617e-06,0.5586068797825932,18,167
143,4932.YNL209W,44,0.3115223197252957,0.0008870013107443412,0.01656060904037455,3.45161227467372e-05,0.7515856236786469,18,167
144,4932.YHL001W,207,0.32549332270281045,0.0005437859287854261,0.07682659355211138,2.0806502872675434e-06,0.6495942967027813,18,167
145,4932.YHR010W,162,0.30353159851301115,4.079167198973225e-05,0.06601382066460687,2.6928388370598903e-07,0.8667280116555479,18,167
146,4932.YER131W,161,0.31075166508087537,0.0001996370238362945,0.0633971872590691,1.200821210566228e-06,0.8552795031055901,18,167
147,4932.YPL090C,240,0.32387941293137645,0.0007956915646985747,0.08406303163062687,2.0526188542400784e-06,0.5533821478382148,18,167
148,4932.YGR085C,161,0.3073303848687306,6.33974991569269e-05,0.06462149830662826,4.0862222689652417e-07,0.8750776397515528,18,167
149,4932.YDL061C,153,0.3026596237605412,9.255518628391543e-05,0.061531721326998086,6.506097325811633e-07,0.903766769865841,18,167
150,4932.YOR063W,255,0.3488570818201239,0.008624690328730488,0.08145029787829673,1.3583877770221627e-05,0.4760537285780454,18,167
151,4932.YBR118W,33,0.32362267142290924,0.0032125640843339337,0.00827867312244763,9.739596638728093e-05,0.42424242424242425,19,1
152,4932.YLR367W,163,0.3097496206373293,9.559579203796342e-05,0.06546791679962917,6.197923065341533e-07,0.8336741649625086,18,167
153,4932.YER056C-A,199,0.32107746755800237,0.00040219023621300355,0.07496466905960972,1.6773571918118494e-06,0.6713872392264352,18,167
154,4932.YNL301C,161,0.3125059802889676,0.00014620070014768243,0.06548286216144754,9.64459937330341e-07,0.8774844720496895,18,167
155,4932.YPL146C,130,0.3080550839464252,0.0018975582173527915,0.03321057163506943,1.3278011142667486e-05,0.6376863446630888,13,207
156,4932.YJL189W,166,0.3092510178960326,0.000514884934241929,0.06542528477904515,2.7300820969130462e-06,0.8159182183278569,18,167
157,4932.YOL039W,146,0.29831932773109243,5.859054883264555e-06,0.060693091719188304,4.783420031611051e-08,0.9697685403873406,18,167
158,4932.YNL162W,164,0.3106925418569254,0.00038832275245679867,0.06520439569553475,2.0933138376449246e-06,0.8454286996857698,18,167
159,4932.YLR150W,69,0.28946202251174336,0.0,0.03003762709053672,0.0,1.0,18,167
160,4932.YDR064W,260,0.3360428027574853,0.002709108094162136,0.08586371548497627,5.436389039044757e-06,0.49153549153549153,18,167
161,4932.YLR333C,153,0.3056907525271434,5.3962906350245496e-05,0.06247856556964122,3.8290094664753097e-07,0.9140006879944961,18,167
162,4932.YFR031C-A,213,0.3327220863895681,0.0011634061952366256,0.07730257741742592,4.000126965359866e-06,0.6225086367260165,18,167
163,4932.YJL190C,187,0.314370969294446,0.00019957499880527744,0.07049408213407618,8.864227084293345e-07,0.7068598700477259,18,167
164,4932.YOR369C,176,0.31385738996732654,0.0009315310120666712,0.06629826455670405,2.402612697815995e-06,0.765,18,167
165,4932.YBR084C-A,158,0.30643647963970727,6.877823196870376e-05,0.06440339000464744,4.668798714716793e-07,0.8923647504635975,18,167
166,4932.YDR025W,224,0.32285488335310397,0.0008309198813466808,0.08032677463463338,2.5436859396335415e-06,0.5848414477898782,18,167
167,4932.YOR293W,160,0.3053192483873983,8.93895707034187e-05,0.06356804111087401,5.461192236275884e-07,0.875,18,167
168,4932.YDL083C,184,0.3196945967110415,0.0003351632858141047,0.06901952060544506,1.4532470255953103e-06,0.7188762176288904,18,167
169,4932.YOR234C,147,0.30184842883548985,1.6678007275707084e-05,0.06146323929880065,1.3638372949695554e-07,0.9624452520734321,18,167
170,4932.YMR142C,150,0.30184842883548985,2.776706871635181e-05,0.06185326683688205,2.0669464960495946e-07,0.9405816554809844,18,167
171,4932.YDR012W,161,0.3165648928952215,0.00034341692667280954,0.063176055371219,1.943454541524374e-06,0.8519409937888198,18,167
172,4932.YKL056C,137,0.29744990892531875,2.7391219861885755e-06,0.05745037410330927,2.593574006706361e-08,0.9827179046801202,18,167
173,4932.YHR203C,225,0.3203216947822676,0.0005791794414522552,0.08107963577511741,1.7874515497224091e-06,0.5885317460317461,18,167
174,4932.YGL030W,176,0.314977336290867,0.0004627455017441125,0.06671620718887805,2.246978988778021e-06,0.7545454545454545,18,167
175,4932.YIL052C,145,0.2984283625730994,4.500310320887811e-06,0.060748191028698446,3.78152527938482e-08,0.9753831417624521,18,167
176,4932.YGR118W,187,0.31761159194787514,0.000283543472634041,0.06996243616848441,1.2312592491327439e-06,0.7120924616180783,18,167
177,4932.YPL037C,47,0.2827460825902519,0.0005283373136257349,0.018814351493100033,2.0309819855185658e-05,0.8880666049953746,18,167
178,4932.YJR145C,233,0.3278129077587072,0.0010120413250884266,0.08208722594103719,2.7429165054482393e-06,0.563230723693947,18,167
179,4932.YHR193C,96,0.3004323429307331,0.0016351180539765045,0.03704469092267161,1.8528760045236345e-05,0.8094298245614036,18,167
180,4932.YMR230W,152,0.3003218390804598,2.0151744189851006e-05,0.06200765678732125,1.454973074728196e-07,0.9315092366678285,18,167
181,4932.YPL079W,146,0.29883795406716074,2.0873091670644096e-05,0.06070589867468063,1.6505494622050465e-07,0.9611714690599905,18,167
182,4932.YDR382W,146,0.29831932773109243,5.859054883264555e-06,0.060693091719188304,4.783420031611051e-08,0.9697685403873406,18,167
183,4932.YDR500C,193,0.31950694580316963,0.0003515322391074976,0.07358579677197288,1.5915436763796647e-06,0.685880829015544,18,167
184,4932.YNL081C,164,0.30350339187807823,0.0011125190041026405,0.04785660438736787,4.759468855849318e-06,0.5606015262606614,20,84
185,4932.YEL054C,157,0.30543346114280373,5.398565966674904e-05,0.06349774285378533,3.7559861147074623e-07,0.8944145026947574,18,167
186,4932.YLR029C,165,0.3106925418569254,0.00019010684359483697,0.06529860893915201,1.0726653638227214e-06,0.8410938654841094,18,167
187,4932.YIL133C,174,0.3096321577550247,0.000158959497527417,0.06762672551053843,8.664573816673494e-07,0.7819413992425752,18,167
188,4932.YDR450W,174,0.3127154346993489,0.00018609496254434933,0.0669049506861141,9.783685119769738e-07,0.764733240316258,18,167
189,4932.YDL082W,167,0.3096615151227837,0.00013027585372958627,0.06660825237632945,7.471086620727033e-07,0.8256980015871871,18,167
190,4932.YDR471W,207,0.32520163297819377,0.0005411411396485872,0.07673959932175715,2.057034839469395e-06,0.6478589184372215,18,167
191,4932.YPL220W,158,0.30443698732289337,5.0889993352443724e-05,0.06370910468533345,3.4721357962332404e-07,0.8773683786180763,18,167
192,4932.YJL191W,204,0.3161665053242982,0.0005727668373801375,0.07447856498665596,2.0331888938055005e-06,0.6292861972375157,18,167
193,4932.YML073C,165,0.3120879120879121,0.0002226033655198178,0.06607915254157687,1.348766388815146e-06,0.8390983000739098,18,167
194,4932.YDL191W,215,0.3291011688835147,0.001139271081639865,0.07708180708122235,3.6233876170065384e-06,0.6096935448815475,18,167
195,4932.YKR094C,173,0.32673069227691076,0.0065890475598241426,0.06223035370834774,2.24426371285432e-05,0.7129990590133083,18,167
196,4932.YNL067W,155,0.30418180124802086,4.813913671987805e-05,0.06272209399437625,3.3922070065881803e-07,0.9090909090909091,18,167
197,4932.YGL123W,250,0.34652519893899203,0.007146878313410702,0.07942003058073062,1.0578918684065565e-05,0.4702971887550201,18,167
198,4932.YNL178W,291,0.3538844945281179,0.016350355013660542,0.08529189707098649,1.8351528248119507e-05,0.3968716672591539,18,167
199,4932.YER025W,70,0.3069837390732212,0.0016033877186702372,0.01964512206086075,1.7152503241741177e-05,0.529192546583851,21,11
200,4932.YMR242C,164,0.31337555171752063,0.0005035258113743499,0.06599866685678266,2.524589570829199e-06,0.8478976507556487,18,167
201,4932.YLL045C,148,0.3004323429307331,8.548123704519202e-06,0.06143321724385729,6.690452523246991e-08,0.954954954954955,18,167
202,4932.YDR161W,41,0.27871650452295615,2.749542603373939e-05,0.009797606932382224,1.9200938318906316e-06,0.8109756097560976,13,207
203,4932.YNL096C,188,0.3079098708400113,0.00017992545363221355,0.07195029930503252,8.518782765759027e-07,0.6912049152349528,18,167
204,4932.YGR027C,162,0.30526217403495653,5.065528607852049e-05,0.06445314885773537,3.077304259888051e-07,0.8618204125450503,18,167
205,4932.YLR264W,168,0.3081713530854878,0.0002451695117401061,0.06508738987049104,1.2829528872305496e-06,0.8173652694610778,18,167
206,4932.YHR141C,160,0.3079969822708412,0.00033755934652650137,0.06436398177663029,1.9524586143844902e-06,0.869811320754717,18,167
207,4932.YJR113C,215,0.31358617378780607,0.003295508112922871,0.06292599542155286,7.870240450623365e-06,0.5446642034340361,20,84
208,4932.YDL136W,218,0.3310358808027569,0.0017175464256884594,0.0774578686355625,5.2314427366787246e-06,0.5977254470891642,18,167
209,4932.YGL076C,203,0.32114060963618485,0.00041317994242061524,0.07591746090998495,1.6390213620531836e-06,0.6603423889186948,18,167
210,4932.YLR167W,219,0.34292314153716924,0.02444900941288185,0.06600095613082584,3.477022141263934e-05,0.5105357965732479,22,7
211,4932.YLR075W,170,0.3192570869990225,0.001561068434439019,0.06479082760701387,4.886618207788214e-06,0.7841280891054647,18,167
212,4932.YMR116C,210,0.34447843054530114,0.007780800460697598,0.06874601844746869,1.645640975851418e-05,0.5709273182957394,18,167
213,4932.YLR388W,169,0.3101614434947768,0.00018777171340266823,0.06482633246804603,9.98816913738963e-07,0.8035362073823612,18,167
214,4932.YPR043W,156,0.30330609212481424,3.533145089850322e-05,0.06406470841661237,2.499694891795681e-07,0.9000827129859388,18,167
215,4932.YGR214W,225,0.32748420735987166,0.0016302037650600463,0.08042183881159132,4.961416723320568e-06,0.580952380952381,18,167
216,4932.YGR148C,148,0.3028841695261059,0.0003053721742942718,0.06139204077285072,2.3964883267579908e-06,0.95146166574738,18,167
217,4932.YBR191W,154,0.30162541558921313,3.308694221647271e-05,0.06341540501371998,2.33727223989534e-07,0.9137594431712078,18,167
218,4932.YDL130W,144,0.29753120160335245,3.977706907789858e-06,0.06029370634774517,3.392627073104459e-08,0.9829059829059829,18,167
219,4932.YLR441C,240,0.3309017223910841,0.001309620204560532,0.08344672824350172,3.2460527392458135e-06,0.5458507670850767,18,167
220,4932.YKL009W,238,0.3328577252344069,0.0033028388665705915,0.0632067595657156,6.262260575612794e-06,0.4175087756621636,13,207
221,4932.YOL120C,160,0.3128052868499186,0.00014469732250081447,0.06497700819338861,9.511368914048995e-07,0.8813679245283019,18,167
222,4932.YLR061W,158,0.30184842883548985,2.7630152597274556e-05,0.0646853343199272,1.8924334647462825e-07,0.8888172216399258,18,167
223,4932.YOL127W,259,0.3423838976831953,0.007671798210758338,0.08044938845790846,1.3225405457269609e-05,0.46260213702074165,18,167
224,4932.YJR064W,44,0.3270906359539309,0.005633912281700518,0.008124316054268988,0.000138432332157018,0.3023255813953488,23,24
225,4932.YML063W,229,0.335904556206932,0.002260799407277621,0.08137699219185623,6.463630440126545e-06,0.5725886769325059,18,167
226,4932.YKL172W,201,0.32359060735162987,0.0019862747584559865,0.05012194652042776,4.565186099178913e-06,0.497363184079602,13,207
227,4932.YER006W,200,0.32304648862512364,0.0011706359585698534,0.04982124850247712,2.9105942732620944e-06,0.5158291457286432,13,207
228,4932.YDR101C,221,0.33009904992925004,0.0025929972327221424,0.0641351110054136,5.107711282446488e-06,0.434882764294529,13,207
229,4932.YKL170W,140,0.30452214452214454,0.001808222777420281,0.03485473042984268,7.555499622904682e-06,0.5066803699897225,20,84
230,4932.YHL033C,169,0.3038139534883721,7.231142044208011e-05,0.06828853294754436,4.3770787282134024e-07,0.8120597351366582,18,167
231,4932.YDR429C,102,0.3050910789350771,0.0002626726487738275,0.03731555714158209,2.5558829431502056e-06,0.739856338575034,18,167
232,4932.YHL015W,200,0.3256231306081755,0.0015302194410803168,0.06826637099941885,3.519925000352859e-06,0.6285929648241206,18,167
233,4932.YKR057W,157,0.3024914328054089,2.7251233972477356e-05,0.06293518217071323,1.7823098200893545e-07,0.8827372203168381,18,167
234,4932.YPR102C,172,0.3110476190476191,0.00012286726401828922,0.06811834109414136,6.968227319565067e-07,0.8065415476676187,18,167
235,4932.YLR387C,15,0.27969512717307526,3.7192804142617564e-07,0.005837861727583596,2.907015644260836e-07,0.9047619047619048,18,167
236,4932.YML024W,168,0.313646403534044,0.0006807274979970257,0.0654323829970919,3.6713561884920275e-06,0.8295551753635586,18,167
237,4932.YDR385W,158,0.32728730333700773,0.0034642466315931153,0.06088796315825165,1.4157583259188526e-05,0.831734257840845,18,167
238,4932.YPR132W,183,0.31671838634600463,0.0002599227795352735,0.06902759108255924,1.1932810297374184e-06,0.7303789107067795,18,167
239,4932.YGR103W,240,0.32748420735987166,0.0014755459146202677,0.06318617729299249,2.4659893820666242e-06,0.47304741980474196,13,207
240,4932.YOR182C,162,0.3060918462980319,6.755710938894231e-05,0.0640604099371514,4.063298167728327e-07,0.8418832911586535,18,167
241,4932.YKL006W,157,0.30296846011131723,2.886401436591072e-05,0.06444667227938188,2.0526314642588256e-07,0.8950677772333824,18,167
242,4932.YOR096W,238,0.31950694580316963,0.0009223981275839929,0.08323918781279295,2.381481440214824e-06,0.5525298727085771,18,167
243,4932.YDR418W,209,0.3262411347517731,0.0013365925242614057,0.07642262598905476,2.7933147153523794e-06,0.6335112256164888,18,167
244,4932.YGL147C,164,0.3093388899412768,7.857480105940635e-05,0.06582533622510994,4.979200671634838e-07,0.8594942391141703,18,167
245,4932.YMR290C,219,0.3283071974266184,0.0011350520637146652,0.05984668300710782,2.7987484409470624e-06,0.519249298311759,13,207
246,4932.YPR080W,54,0.3399958359358734,0.015482693419116433,0.011635332437293153,0.00020872937231720612,0.3172606568832984,24,1
247,4932.YHR021C,159,0.31671838634600463,0.001759999249407369,0.06294229678481879,1.1053904212803606e-05,0.8633866730355864,18,167
248,4932.YLR325C,175,0.31289519064954974,0.00033351089360025664,0.0668364126348386,1.6646671658970034e-06,0.7661083743842364,18,167
249,4932.YLR406C,147,0.2990294817798938,2.15370012133562e-05,0.060984225121299515,1.6762538376064126e-07,0.9568539744664989,18,167
250,4932.YLR185W,197,0.3198824681684623,0.0003648108945417596,0.07443554717272406,1.5670928345998512e-06,0.6720190614316792,18,167
251,4932.YER126C,210,0.32314237657069356,0.0008397898547615663,0.06311284477759532,2.567712731108735e-06,0.48826611984506724,13,207
252,4932.YKL081W,141,0.33855084482222453,0.009870878502471403,0.041575519435510515,3.148092149003498e-05,0.464741641337386,18,167
253,4932.YNR053C,181,0.32000783852635706,0.0005517649368542251,0.05176422392364549,2.168914270008318e-06,0.5393492940454266,13,207
254,4932.YJR123W,287,0.3390076811293336,0.007370740108150137,0.08549458317251618,9.028007926285834e-06,0.4129285348797544,18,167
255,4932.YER117W,159,0.3036162498837966,7.579047843177042e-05,0.06395128145531503,4.846113661943588e-07,0.8669691903510867,18,167
256,4932.YML026C,180,0.315799651904854,0.0002398570215752001,0.0681651574834265,1.14140940910093e-06,0.7366852886405959,18,167
257,4932.YMR194W,157,0.30426681572573133,4.176342547751263e-05,0.06458729449384838,2.9743996060728097e-07,0.8949044585987261,18,167
258,4932.YLR009W,257,0.3304664575533745,0.001720873428663614,0.07785683744935087,3.1237870633114657e-06,0.45248662451361865,13,207
259,4932.YBR181C,251,0.32722172127041377,0.001617609880366278,0.08495575832701026,3.241254348484203e-06,0.5177051792828685,18,167
260,4932.YGR034W,155,0.30549059956973157,0.00029386901194829873,0.06165502782333925,2.007228802761537e-06,0.8795978215333055,18,167
261,4932.YLR048W,159,0.3144617754669748,0.0005423707243221285,0.06309274256085694,3.4802724874865893e-06,0.8740546134861874,18,167
262,4932.YPL198W,146,0.2987012987012987,4.6666591372780945e-06,0.06100456640485425,3.8576124626856236e-08,0.9714690599905527,18,167
263,4932.YER074W,172,0.3093388899412768,8.7000798521683e-05,0.06751749338772424,4.767290326419977e-07,0.8056575547395621,18,167
264,4932.YIL069C,170,0.3097496206373293,8.688372118737394e-05,0.0670009235543451,4.919614281393377e-07,0.8166376609815524,18,167
265,4932.YGL135W,210,0.3256231306081755,0.0007641398964260435,0.07658374660181494,2.7954991284889705e-06,0.6289359763043973,18,167
266,4932.YPL131W,241,0.34726209463051566,0.007870243075655219,0.07400667566497678,1.441842474536679e-05,0.47683264177040113,18,167
267,4932.YJR094W-A,157,0.3033906177426846,3.932840500599935e-05,0.06432827942928042,2.7533149177776087e-07,0.8870651641352278,18,167
268,4932.YFL034C-A,144,0.2984010963910461,3.82086745527909e-06,0.0606428257771786,3.290160219206098e-08,0.9783411033411034,18,167
269,4932.YGL103W,228,0.33978360382854766,0.002884628518715629,0.07829831817240773,7.572930064258741e-06,0.5576937939562563,18,167
270,4932.YOR167C,178,0.3120282793541607,0.00018005855259042435,0.06800113619096738,8.590664747778134e-07,0.7528089887640449,18,167
271,4932.YLR344W,175,0.3114332030132545,0.0005730316258301889,0.06739686786959406,2.881808247452552e-06,0.7594745484400657,18,167
272,4932.YBR189W,234,0.3218685325712033,0.000777164576837016,0.08228207752389326,2.153340176170918e-06,0.5612413337735226,18,167
